#漢字	音標	解釋
咳	kʰɐt7a	咳嗽。
可	hɔ3	
克	hak7a	
刻	hak7a	時刻、用刀刻讀音亦同。
客	hak7b	
肯	hɐŋ3	
墾	hɐn3	
懇	hɐn3	
坑	haŋ1	
空	huŋ1	空虛。
孔	huŋ3	
恐	huŋ3	
控	huŋ5	
口	hɐu3	
叩	kʰɐu5	叩頭。
寇	kʰɐu5	
哭	huk7a	
窟	wɐt7a	窟窿。
苦	fu3	
庫	fu5	
酷	huk8	
誇	kʰua1	
跨	kʰua1	
蒯	kʰuai3	
快	fai5	
塊	fai5	
寬	fun1	
款	fun3	
匡	hɔŋ1	
筐	hɔŋ1	
狂	kʰuɔŋ2	
況	fɔŋ5	
眶	hɔŋ1	眼眶。
曠	kʰuɔŋ5	
礦	kʰɔŋ5	
盔	kʰuɐi1	
窺	kʰuɐi1	
虧	kʰuɐi1	
奎	fui1	
逵	kʰuɐi2	
葵	kʰuɐi2	
魁	fui1	
愧	kʰuɐi5	
潰	kʰui5	潰膿。
坤	kʰuɐn1	
昆	kʰuɐn1	
崑	kʰuɐn1	
困	kʰuɐn5	
括	kʰut7b	包括。
廓	kʰɔk7b	
擴	kʰɔŋ5	擴充。
闊	fut7b	
辣	lat8	
臘	lap8	
鑞	lap8	錫鑞。
蠟	lap8	
鑞	lap8	錫鑞。
來	lɔi2	
來	lɛi2	
賴	lai6	
癩	lai5	
藍	lam2	
攔	lan2	
蘭	lan2	
籃	lam2	
欄	lan2	
懶	lan4	
覽	lam4	
攬	lam4	
欖	lam4	橄欖。
纜	lam6	
濫	lam6	
爛	lan6	
郞	lɔŋ2	
狼	lɔŋ2	
廊	lɔŋ2	
螂	lɔŋ2	
朗	lɔŋ4	
撈	lau2	打撈。<br />撈錢
撈	lɔ1	打撈。<br />撈錢
牢	lɔ2	
勞	lɔ2	
老	lɔ4	
烙	lɔk7b	
酪	lɔk7b	
勒	lak8	勒索、勒緊。
了	liu4	了結。
雷	lui2	
壘	lɵi4	
肋	lak8	
累	lɵi4	累積。
淚	lɵi6	
類	lɵi6	
棱	lɐŋ2	
楞	lɐŋ2	
冷	laŋ4	
狸	lɛi2	野貓。
梨	lɛi2	
璃	lɛi1	玻璃。
黎	lɐi2	
離	lɛi2	離別。
籬	lɛi2	
李	lɛi4	
理	lɛi4	
裏	lɛi4	
裏	lɵi4	
禮	lɐi4	
鯉	lɛi4	
力	lik8	
立	lap8	
吏	lɛi6	
利	lɛi6	
例	lɐi6	
荔	lɐi6	荔枝。
栗	lɵt8	
笠	lɐp7a	
粒	nɐp7a	
痢	lɛi6	
厲	lɐi6	
勵	lɐi6	
歷	lik8	
曆	lik8	
隸	lɐi6	
麗	lɐi6	美麗。
連	liŋ2	
蓮	lin2	
廉	lim2	
憐	lin2	
聯	lyun2	
簾	lim2	
鐮	lim2	
斂	lim4	
楝	lin6	楝樹。
煉	lin6	
練	lin6	
殮	lim4	
戀	lyun4	
良	lœŋ2	
涼	lœŋ2	
梁	lœŋ2	
粱	lœŋ2	
糧	lœŋ2	
兩	lœŋ3	兩個、幾兩幾錢讀音亦同。
亮	lœŋ6	
量	lœŋ2	量長短。
諒	lœŋ6	
聊	liu2	
寥	liu2	
撩	liu2	
遼	liu2	
燎	liu4	火燎眉毛。
療	liu2	
劣	lyut8	
烈	lit8	
裂	lit8	
獵	lip8	
拎	liŋ1	
林	lɐm2	
淋	lɐm2	淋漓。
鄰	lɵn2	
臨	lɐm2	
鱗	lɵn2	
吝	lɵn6	吝嗇。
賃	jɐm6	租賃。
伶	liŋ2	
陵	liŋ2	
菱	liŋ2	
翎	liŋ2	
零	liŋ2	文讀<br />白讀。
零	lɛŋ2	文讀<br />白讀。
鈴	liŋ2	
靈	liŋ2	文讀<br />白讀。
靈	lɛŋ2	文讀<br />白讀。
領	liŋ4	文讀<br />白讀。
領	lɛŋ4	文讀<br />白讀。
嶺	liŋ4	文讀<br />白讀。
嶺	lɛŋ4	文讀<br />白讀。
令	liŋ6	
溜	lɐu6	
留	lɐu2	
流	lɐu2	
硫	lɐu2	硫黃。
榴	lɐu2	石榴。
劉	lɐu2	
餾	lɐu6	
柳	lɐu4	
六	luk8	
隆	luŋ2	
龍	luŋ2	
籠	luŋ2	
聾	luŋ2	
隴	luŋ4	
攏	luŋ4	
壟	luŋ4	
樓	lɐu2	
耬	lɐu2	農具。
陋	lɐu6	
漏	lɐu6	
盧	lɔu2	
廬	lɵi2	茅廬。
爐	lɔu2	
鸕	lɔu2	鸕鶿。
虜	lɔu4	
魯	lɔu4	
櫓	lɔu4	
陸	luk8	
鹿	luk8	
祿	luk8	
賂	lɔu6	
路	lɔu6	
錄	luk8	
露	lɔu6	
鷺	lɔu6	鷺鷥。
鸞	lyun2	
卵	lɵn3	
亂	lyun6	
倫	lɵn2	
崙	lɵn2	
淪	lɵn2	
輪	lɵn2	
論	lɵn6	論語。
螺	lɔ2	螺螄。
羅	lɔ2	
騾	lɔ2	
籮	lɔ2	
鑼	lɔ2	
裸	lɔ4	裸體。
洛	lɔk7b	
落	lɔk8	
絡	lɔk7b	
驢	lɵi2	
呂	lɵi4	
捋	lyut8	捋袖。
屢	lɵi4	
履	lɛi4	
縷	lɐu4	絲縷。
穭	lɵi4	
律	lɵt8	
綠	luk8	
略	lœk8	
麻	ma2	
痲	ma2	
蟆	ma2	蝦蟆。
馬	ma4	
碼	ma4	碼子。
埋	mɐi2	
買	mai4	
麥	mak8	
賣	mai6	
邁	mai6	
瞞	mun2	
饅	man6	饅頭。
蠻	man2	
滿	mɔn4	
滿	mun4	
蔓	man6	瓜蔓子。
幔	man6	
漫	man6	
慢	man6	
芒	mɔŋ1	麥芒兒。
忙	mɔŋ2	
盲	maŋ2	
茫	mɔŋ2	
蟒	mɔŋ4	
貓	mau1	
毛	mɔ2	
矛	mau2	
卯	mau4	
茂	mɔu6	
冒	mɔ6	
帽	mɔ6	
貿	mau6	
貌	mau6	
沒	mut8	沉沒、沒有。
枚	mui2	
眉	mɛi2	
梅	mui2	
媒	mui2	
楣	mɛi2	
煤	mui2	
黴	mɛi2	
每	mui4	
美	mɛi4	
妹	mui6	
昧	mui6	
寐	mɛi6	
媚	mɛi2	
門	mun2	
悶	mun6	
萌	miŋ2	
蒙	muŋ2	
盟	maŋ2	
猛	maŋ4	
懵	muŋ4	懵懂。
孟	maŋ6	
泌	pɛi5	
秘	pɛi5	
覓	mik8	
密	mɐt8	
蜜	mɐt8	
眠	min2	
棉	min2	
綿	min2	
免	min4	
勉	min4	
娩	min4	分娩。
緬	min4	
面	min6	
麵	min6	
苗	miu2	
描	miu2	
秒	miu4	
渺	miu4	
藐	miu4	
妙	miu6	
廟	miu6	
滅	mit8	
篾	mɛt8	竹篾。
民	mɐn2	
皿	miŋ4	
敏	mɐn4	
閩	mɐn4	閩越。
憫	mɐn4	
名	miŋ2	文讀<br />白讀。
名	mɛŋ2	文讀<br />白讀。
明	miŋ2	
鳴	miŋ2	
銘	miŋ4	
命	miŋ6	文讀<br />白讀。
命	mɛŋ6	文讀<br />白讀。
謬	mɐu6	
摸	mɔ1	
模	mɔu2	模子、模範讀音亦同。
摩	mɔ1	
磨	mɔ2	磨刀。
魔	mɔ1	
抹	mut7b	
末	mut8	
陌	mak8	陌生。
莫	mɔk8	
寞	mɔk8	
墨	mak8	
默	mak8	
謀	mɐu2	
某	mau4	
母	mɔu4	
牡	mau4	
拇	mɔu4	
畝	mau4	
木	muk8	
目	muk8	
牧	muk8	
募	mɔu6	
墓	mɔu6	
幕	mɔk8	
慕	mɔu6	
暮	mɔu6	
穆	muk8	
納	nap8	
捺	nat8	撇捺。
乃	nai4	
奈	nɔi6	
耐	nɔi6	
男	nam2	
南	nam2	
難	nan2	難易。
囊	nɔŋ2	
曩	nɔŋ4	
撓	nau4	
鐃	nau4	
堖	nɔ4	
惱	nɔu4	
腦	nɔ4	
鬧	nau6	
內	nɔi6	
嫩	nyun6	
能	nɐŋ2	
尼	nɛi2	
泥	nɐi2	
倪	ŋɐi2	
你	nɛi4	
擬	ji4	
逆	ŋak8	白讀。<br />逆風。文讀
逆	jik8	白讀。<br />逆風。文讀
匿	nik7a	
膩	nɛi6	
拈	nim1	拈起來。
年	nin2	
黏	ʦin1	黏米。
輦	lin4	
撚	nin3	以指撚碎。
碾	ʦin4	
念	nim6	
娘	nœŋ2	
釀	jœŋ6	
鳥	niu3	
尿	niu6	
捏	nit7b	
聶	nip8	姓。
孽	jit8	
躡	sip7b	躡腳走。
鑷	nip8	鑷子。
寧	niŋ2	安寧。
凝	jiŋ2	
佞	niŋ6	
牛	ŋɐu2	
扭	nɐu4	
紐	nɐu4	
農	nuŋ2	
儂	nuŋ2	我、你。
濃	nuŋ2	
膿	nuŋ2	
弄	luŋ6	
齈	nuŋ2	多涕鼻疾。
奴	nɔu2	
努	nɔu4	
暖	nyun4	
虐	jœk8	
瘧	jœk8	瘧疾。
挪	nɔ2	
諾	nɔk7b	
女	nɵi4	
漚	ʔɐu5	久浸水中。
甌	ʔɐu1	
毆	ʔɐu3	
偶	ŋau4	配偶。
藕	ŋau4	
杷	pʰa2	枇杷、犁耙讀音亦同。
爬	pʰa2	
琶	pʰa2	琵琶。
怕	pʰa5	
拍	pʰak7b	
排	pʰai2	
牌	pai2	
派	pʰai5	
潘	pʰɔn1	
攀	pʰan1	
盤	pun2	
盤	pʰun2	
判	pʰun5	
盼	pʰan5	
叛	pun6	
襻	pʰan5	紐襻。
滂	pʰɔŋ2	滂沱。
旁	pʰɔŋ2	
螃	pʰɔŋ2	螃蟹。
龐	pʰɔŋ2	
胖	pun6	
拋	pʰau1	
袍	pʰɔ2	
泡	pʰau1	
胚	pʰui1	胚胎。
陪	pʰui2	
培	pʰui2	
裴	pʰui2	
沛	pʰui5	
佩	pʰui5	
配	pʰui5	
轡	pɛi5	
噴	pʰɐn5	噴水。
盆	pun2	
盆	pʰun2	
烹	pʰaŋ1	
朋	pʰɐŋ2	
彭	pʰaŋ2	
蓬	fuŋ2	
篷	pʰuŋ2	
捧	pʰuŋ3	
丕	pʰɛi1	
批	pʰɐi1	
坯	pʰui1	土坯。
披	pʰɛi1	
劈	pʰɛk7b	
皮	pɛi2	
枇	pʰɛi2	枇杷。
疲	pʰɛi2	
琵	pʰɛi2	琵琶。
脾	pʰɛi2	
匹	pʰɐt7a	一匹布。
屁	pʰɛi5	
僻	pʰik7a	
譬	pʰɛi5	譬喻。
闢	pʰik7a	
偏	pʰin1	
篇	pʰin1	
片	pʰin5	
嫖	pʰiu2	嫖賭。
瓢	pʰiu2	
撇	pit7b	撇捺、撇開。
貧	pʰɐn2	
頻	pʰɐn2	頻繁。
品	pɐn3	
聘	pʰiŋ5	
平	pʰiŋ2	
坪	pʰiŋ2	
屛	pʰiŋ2	圍屏。
甁	pʰiŋ2	
萍	pʰiŋ2	
評	pʰiŋ2	
憑	pʰɐŋ2	
坡	pɔ1	
潑	pʰut7b	
婆	pʰɔ2	
迫	pik7a	
破	pʰɔ5	
魄	pʰak7b	
頗	pʰɔ3	
撲	pʰɔk7b	
脯	pʰɔu3	杏脯。
蒲	pʰɔu2	
僕	pʰuk7b	
浦	pʰɔu3	
普	pʰɔu3	
樸	pʰɔk7b	
譜	pʰɔu3	
七	ʦʰɐt7a	
妻	ʦʰɐi1	
柒	ʦʰɐt7a	
戚	ʦʰik7a	
期	kʰi2	時期。
欺	hi1	
棲	ʦʰɐi1	
漆	ʦʰɐt7a	
祁	kʰi2	
岐	kʰi2	
奇	kʰi2	
祈	kʰi2	
畦	kʰuɐi2	菜畦。
棋	kʰi2	
齊	ʦʰɐi2	
旗	kʰi2	
騎	kʰɛ2	
臍	ʦʰi2	
鰭	kʰi2	
乞	hɐt7a	
企	kʰɛi3	
杞	ki3	
起	hi3	
豈	hi3	
啟	kʰɐi3	
啓	kʰɐi3	
泣	jɐp7a	
契	kʰɐi5	契約。
砌	ʦʰɐi5	
訖	ʔɐt7a	
棄	hi5	
器	hi5	
掐	hɐp7a	
洽	hɐp7a	
恰	hɐp7a	
千	ʦʰin1	
牽	hin1	
鉛	hyun2	
遷	ʦʰin1	
謙	him1	
籤	ʦʰim1	
前	ʦin2	
前	ʦʰin2	
虔	kin2	
乾	kin2	乾坤。
鉗	kʰim2	
潛	ʦʰim2	
淺	ʦʰin3	
遣	hin3	
欠	him5	
嵌	hɔm5	
羌	kœŋ1	
腔	hɔŋ1	
槍	ʦʰœŋ1	
強	kʰœŋ2	
墻	ʦʰœŋ2	
牆	ʦʰœŋ2	
悄	ʦʰiu3	靜悄悄。
敲	hau1	文讀<br />白讀。
敲	hɛu1	文讀<br />白讀。
喬	kʰiu2	
僑	kʰiu2	
蕎	kiu3	
橋	kʰiu2	
樵	ʦʰiu2	
巧	hau3	
俏	ʦʰiu5	
鞘	siu5	刀鞘。
竅	kiu5	
切	ʦʰit7b	切開。
且	ʦʰɛ3	
妾	ʦʰip7b	
怯	hip7b	畏怯。
侵	ʦʰɐm1	
芹	kʰɐn2	
秦	ʦʰɵn2	
琴	kʰɐm2	
禽	kʰɐm2	
勤	kʰɐn2	
擒	kʰɐm2	
寢	ʦʰɐm3	
靑	ʦʰiŋ1	文讀<br />白讀。
靑	ʦʰɛŋ1	文讀<br />白讀。
卿	hiŋ1	
淸	ʦʰiŋ1	
傾	kʰiŋ1	
輕	hiŋ1	輕重。文讀<br />白讀。
輕	hɛŋ1	輕重。文讀<br />白讀。
情	ʦʰiŋ2	
晴	ʦiŋ1	
擎	kʰiŋ2	
請	ʦʰiŋ3	文讀<br />白讀。
請	ʦʰɛŋ3	文讀<br />白讀。
慶	hiŋ5	
磬	hiŋ5	鐘磬。
親	ʦʰɐn1	
窮	kʰuŋ6	
瓊	kʰiŋ2	
丘	jɐu1	
秋	ʦʰɐu1	秋天、秋千讀音亦同。
鞦	ʦʰɐu1	牛鞦。
囚	ʦʰɐu2	
求	kʰɐu2	
泅	ʦʰɐu2	游水。
球	kʰɐu2	
區	kʰyu1	區域。
趨	ʦʰɵi1	
麴	kʰuk7a	酒麴。
驅	kʰyu1	
渠	kʰyu2	
曲	kʰuk7a	曲折、歌曲。
取	ʦʰɵi3	
全	ʦʰyun2	
泉	ʦʰyun2	
拳	kʰyun2	
權	kʰyun2	
顴	kʰyun2	顴骨。
犬	hyun3	
券	kyun5	
勸	hyun6	
缺	kʰyut7b	
卻	kʰœk7b	
雀	ʦœk7b	麻雀。
確	kʰɔk7b	
鵲	ʦœk7b	喜鵲。
裙	kʰuɐn2	
然	jin2	
燃	jin2	
染	jim4	
瓤	nɔŋ2	瓜瓤。
壤	jœŋ6	土壤。
讓	jœŋ6	
饒	jiu2	
擾	jiu4	
繞	jiu4	繞線。
惹	jɛ4	
熱	jit8	
人	jɐn2	
壬	jɐm2	
仁	jɐn2	
忍	jɐn4	
刃	jɐn6	
任	jɐm6	責任。
韌	jɐn6	
認	jiŋ6	
扔	jiŋ2	
仍	jiŋ2	
日	jɐt8	
戎	juŋ2	
茸	juŋ2	參茸。
容	juŋ2	
絨	juŋ2	
蓉	juŋ2	芙蓉。
榮	wiŋ2	
融	juŋ2	
鎔	juŋ2	
冗	juŋ4	撥冗。
氄	juŋ4	
柔	jɐu2	
揉	jɐu2	
肉	juk8	
如	jyu2	
儒	jyu2	
汝	jyu4	
乳	jyu4	
辱	juk8	
入	jɐp8	
褥	juk8	
軟	jyun4	
芮	jɵi6	姓。
瑞	sɵi6	
銳	jɵi6	
潤	jɵn6	
若	jœk8	
弱	jœk8	
灑	sa3	
薩	sat7b	
塞	sak7a	
鰓	sɔi1	
賽	ʦʰɔi5	
三	sam1	
傘	san5	
散	san5	分散。
桑	sɔŋ1	
喪	sɔŋ5	喪失。
騷	sɔ1	
掃	sɔ5	掃地。
嫂	sɔ3	
臊	sɔ1	臊氣。
色	sik7a	
瑟	sɐt7a	
嗇	sik7a	吝嗇。
澀	kip7b	白讀。<br />文讀
澀	sɐp7a	白讀。<br />文讀
森	sɐm1	
僧	ʦɐŋ1	
沙	sa1	
砂	sa1	
莎	sa1	莎草。
殺	sat7b	
紗	sa1	
傻	sɔ6	
廈	ha6	廈門。
篩	sɐi1	篩子。
山	san1	
杉	ʦʰam5	
刪	san1	
衫	sam1	
珊	san1	
羶	ʦin1	
陝	sim3	陝西。
閃	sim3	
扇	sin5	
善	sin6	
膳	sin6	
商	sœŋ1	
傷	sœŋ1	
賞	sœŋ3	
上	sœŋ6	上面。
尙	sœŋ6	
裳	sœŋ2	衣裳。
捎	sau1	捎帶。
梢	sau1	樹梢。
稍	sau3	
燒	siu1	
勺	ʦʰœk7b	勺子。
芍	ʦʰœk7b	芍藥花。
韶	siu6	韶關。
少	siu3	多少。
邵	siu6	
紹	siu6	
潲	sau5	豬食。
奢	ʦʰɛ1	
賒	sɛ1	
舌	sit8	
舍	sɛ5	
捨	sɛ3	
社	sɛ4	
射	sɛ6	
涉	sip7b	
赦	sɛ5	
設	ʦʰit7b	
攝	sip7b	
麝	sɛ6	麝香。
申	sɐn1	
伸	sɐn1	
身	sɐn1	
娠	sɐn2	
深	sɐm1	
什	ʦɐp8	什物。
神	sɐn2	
沈	ʦʰɐm2	
審	sɐm3	
甚	sɐm6	
葚	sɐm5	桑葚。
腎	sɐn6	
愼	sɐn6	
滲	sɐm5	水滲透。
升	siŋ1	
生	saŋ1	白讀。<br />文讀
生	sɐŋ1	白讀。<br />文讀
牲	saŋ1	白讀。<br />文讀
牲	sɐŋ1	白讀。<br />文讀
笙	sɐŋ1	
甥	sɐŋ1	
聲	siŋ1	文讀<br />白讀。
聲	sɛŋ1	文讀<br />白讀。
繩	siŋ2	
繩	ʦiŋ2	
省	siŋ3	反省。
盛	siŋ6	盛滿了。
剩	siŋ6	
剩	ʦiŋ6	
勝	siŋ1	勝任。
聖	siŋ5	
失	sɐt7a	
施	si1	
屍	si1	
師	syu1	
獅	syu1	
詩	si1	
十	sɐp8	
石	sɛk8	
拾	sɐp8	拾起來。
食	sik8	
時	si2	
蝕	sit8	
實	sɐt8	
鰣	si2	
史	syu3	
矢	ʦʰi3	
豕	ʦʰi3	
使	si3	
始	ʦʰi3	
屎	si3	
駛	sɐi3	
士	syu6	
氏	si6	
示	si6	
世	sɐi5	
仕	syu6	
市	si4	
式	sik7a	
似	ʦʰyu4	
事	syu6	
侍	si6	
柿	ʦʰyu3	
是	si6	
恃	ʦʰi4	
室	sɐt7a	
逝	sɐi6	
舐	lai4	以舌取物。
勢	sɐi5	
嗜	si6	
飾	sik7a	
試	si5	
誓	sɐi6	
適	sik7a	
釋	sik7a	
匙	si2	鑰匙。<br />湯匙
匙	ʦʰi2	鑰匙。<br />湯匙
收	sɐu1	
手	sɐu3	
守	sɐu3	
首	sɐu3	
受	sɐu6	
授	sɐu6	
售	sɐu6	
瘦	sɐu5	
獸	sɐu5	
叔	suk7a	
殊	syu2	
書	syu1	
梳	sɔ1	梳頭。
淑	suk8	
舒	syu1	
疏	sɔ1	疏遠。
蔬	sɔ1	
樞	syu1	
輸	syu1	
秫	sɵt8	
熟	suk8	煮熟。
贖	ʦuk8	
暑	syu3	
黍	syu3	
署	ʦʰyu4	專署。
蜀	suk8	
鼠	syu3	
戍	syu5	
束	ʦʰuk7a	
述	sɵt8	
恕	syu5	
術	sɵt8	
竪	syu6	
漱	sɐu5	漱口。
豎	syu6	
數	sɔu3	動詞。
刷	ʦʰat7b	
衰	ʔaɵi1	
帥	sɵi5	
蟀	sɵt7a	
閂	san1	
霜	sœŋ1	
雙	sœŋ1	
孀	sœŋ1	
爽	sɔŋ3	
誰	ʔaɵi2	
水	sɵi3	
稅	sɵi5	
睡	sɵi6	
順	sɵn6	
舜	sɵn5	
說	syut7b	說話。
朔	sɔk7b	
司	si1	
私	syu1	
思	syu1	思念。
斯	si1	
絲	syu1	
廝	si1	
死	sɛi3	
巳	ʦyu4	
四	sɛi5	
寺	ʦyu6	
祀	ʦyu6	祭祀。
肆	si5	
嗣	ʦyu6	
飼	ʦyu6	
松	ʦʰuŋ2	
嵩	suŋ1	
鬆	suŋ1	
慫	suŋ3	慫恿。
宋	suŋ5	
送	suŋ5	
誦	ʦuŋ6	
搜	sɐu3	
餿	suk7a	飯餿了。
颼	sɐu1	
叟	sɐu3	
酥	sɔu1	
蘇	sɔu1	
俗	ʦuk8	
素	sɔu5	
速	ʦʰuk7a	
粟	suk7a	
訴	sɔu5	
嗉	sɔu5	鳥嗉子。
塑	sɔk7b	塑像。<br />塑像。
塑	sɔu5	塑像。<br />塑像。
肅	suk7a	
酸	syun1	
蒜	syun5	
雖	sɵi1	
綏	sɵi1	
隨	ʦʰɵi2	
髓	sɵi3	
遂	sɵi6	
碎	sui5	
歲	sɵi5	
隧	sɵi6	隧道。
穗	sɵi6	
孫	syun1	
筍	sɵn3	
損	syun3	
唆	sɔ1	囉唆。
梭	sɔ1	織布梭。
蓑	sɔ1	
縮	suk7a	
所	sɔ3	
索	sɔk7b	繩索。
瑣	sɔ3	瑣碎。
鎖	sɔ3	
他	tʰa1	
塔	tʰap7b	
獺	ʦʰat7b	水獺。
搨	tʰap7b	搨本。
榻	tʰap7b	
胎	tʰɔi1	
苔	tʰɔi2	青苔<br />舌苔。
苔	tʰɔi1	青苔<br />舌苔。
臺	tʰɔi2	天台。
太	tʰai5	
泰	tʰai5	
態	tʰai5	
貪	tʰam1	
攤	tʰan1	
痰	tʰam2	
談	tʰam2	
潭	tʰam2	
壇	tʰan2	
檀	tʰan2	
譚	tʰam2	
坦	tʰan3	
毯	tʰam3	
炭	tʰan5	
歎	tʰan5	
湯	tʰɔŋ1	
坣	tʰɔŋ2	
唐	tʰɔŋ2	
堂	tʰɔŋ2	
棠	tʰɔŋ2	
塘	tɔŋ2	
糖	tɔŋ2	
螳	tʰɔŋ2	螳蜋。
滔	tʰɔ1	
濤	tʰɔu2	
逃	tʰɔ2	
桃	tʰɔ2	
陶	tʰɔ2	
萄	tʰɔu2	
討	tʰɔ3	
特	tak8	
疼	tʰɐŋ2	
謄	tʰɐŋ2	
藤	tɐŋ2	
騰	tʰɐŋ2	
剔	tʰik7a	
梯	tʰɐi1	
踢	tʰɛk7b	
提	tʰɐi2	
啼	tʰɐi2	
蹄	tʰɐi2	
題	tʰɐi2	
體	tʰɐi3	
剃	tʰɐi5	
替	tʰɐi5	
天	tʰin1	
添	tʰim1	
田	tin2	
田	tʰin2	
甜	tim2	白讀。<br />文讀
甜	tʰim2	白讀。<br />文讀
塡	tin2	
塡	tʰin2	
腆	tʰin3	
挑	tʰiu1	
條	tiu2	
跳	tʰiu5	
糶	tʰiu5	
帖	tʰip7b	碑帖、請帖。
貼	tʰip7b	
鐵	tʰit7b	
汀	tiŋ1	
聽	tʰiŋ5	聽見。文讀<br />白讀。
聽	tʰɛŋ1	聽見。文讀<br />白讀。
廳	tʰɛŋ1	
廷	tʰiŋ2	
亭	tʰiŋ2	
庭	tʰiŋ2	
停	tʰiŋ2	
挺	tʰiŋ4	
艇	tʰɛŋ4	
通	tʰuŋ1	
同	tuŋ2	
同	tʰuŋ2	
桐	tʰuŋ2	
童	tʰuŋ2	
銅	tuŋ2	
銅	tʰuŋ2	
瞳	tʰuŋ2	
捅	tʰuŋ3	捅破了。
桶	tʰuŋ3	
統	tʰuŋ3	
痛	tʰuŋ5	
偸	tʰɐu1	
投	tʰɐu2	
頭	tʰɐu2	
透	tʰɐu5	
禿	tʰuk7a	
突	tɐt8	
徒	tʰɔu2	
途	tʰɔu2	
塗	tʰɔu2	
圖	tʰɔu2	
土	tʰɔu3	
吐	tʰɔu3	吐痰。
兔	tʰɔu5	
團	tyun2	
腿	tʰui3	
退	tʰui5	
吞	tʰɐn1	
囤	tɵn6	
豚	tʰyun2	
飩	tɵn6	餛飩。
臀	tʰyun2	
馱	tʰɔ2	馱起來。
駝	tʰɔ2	
妥	tʰɔ3	
橢	tʰɔ3	橢圓。
唾	tʰɔ5	唾液。
蛙	wa1	
窪	wa1	
瓦	ŋa4	
襪	mat8	
歪	wai1	
外	ŋɔi6	
剜	wun3	
豌	wun3	豌豆。
彎	wan1	
灣	wan1	
灣	wɛn1	
丸	hyun3	肉丸。
完	hyun2	
玩	wun6	古玩、遊玩。
頑	ŋan2	頑皮。<br />頑皮。
頑	wan2	頑皮。<br />頑皮。
宛	jyun3	
挽	wan4	
晚	man4	
皖	wun4	安徽。
碗	wun3	
萬	man6	
腕	wun3	
汪	wɔŋ1	一汪水。
亡	mɔŋ2	
王	wɔŋ2	
枉	wɔŋ3	
往	wɔŋ4	
網	mɔŋ4	
輞	mɔŋ4	車輞。
妄	mɔŋ4	
旺	wɔŋ6	火旺。
危	ŋɐi2	
威	wɐi1	
微	mɛi2	
煨	wui1	
爲	wɐi2	作為。
桅	wɐi2	船桅杆。
唯	wɐi2	
惟	wɐi2	
圍	wɐi2	
爲	wɐi2	作為。
違	wɐi2	
維	wɐi2	
尾	mɛi4	
委	wɐi3	
偉	wɐi4	
葦	wɐi4	蘆葦。
僞	ŋɐi6	
緯	wɐi4	
未	mɛi6	
位	wɐi6	
味	mɛi6	
畏	wɐi5	
胃	wɐi6	
尉	wɐn5	文讀<br />白讀。
尉	tʰɔŋ5	文讀<br />白讀。
蝟	wɐi6	
衛	wɐi6	
慰	wɐi5	
謂	wɐi6	
魏	ŋɐi6	
溫	wɐn1	
文	mɐn2	
蚊	mɐn1	
紋	mɐn2	
聞	mɐn2	
刎	mɐn4	
吻	mɐn4	
穩	wɐn3	
問	mɐn6	
璺	mɐn6	裂璺。
翁	juŋ1	
甕	juŋ5	
我	ŋɔ4	
我	ŋɔi4	
沃	juk7a	
臥	ŋɔ6	
握	ʔak7a	
巫	mɔu2	
屋	ʔuk7b	
烏	wu1	
誣	mɔu2	
吾	ʔŋ2	
吳	ʔŋ2	
梧	ʔŋ2	梧桐。
無	mɔu2	
蜈	ʔŋ2	蜈蚣。
五	ʔŋ4	
午	ʔŋ4	
伍	ʔŋ4	
武	mɔu4	
侮	mɔu4	
舞	mɔu4	
鵡	mɔu4	鸚鵡。
勿	mɐt8	
戊	mɔu6	
物	mɐt8	
悟	ʔŋ6	
務	mɔu6	
塢	wu5	
誤	ʔŋ6	
霧	mɔu6	
夕	ʦik8	
兮	hɐi2	
西	sɐi1	
吸	kʰɐp7a	
希	hi1	
昔	sik7a	
析	sik7a	
息	sik7a	
奚	hɐi2	
悉	ʔɐik7a	
惜	sik7a	
稀	hi1	
犀	sɐi1	
溪	kʰɐi1	
煕	hi1	
熄	sik7a	
膝	ʦʰɐt7a	
嬉	hi1	
錫	sɛk7b	白讀。<br />文讀
錫	sik7b	白讀。<br />文讀
谿	kʰɐi1	
犧	hi1	
席	ʦik8	
習	ʦap8	
襲	ʦap8	
徙	sai3	
喜	hi3	
璽	sai3	
系	hɐi6	
係	hɐi6	
細	sɐi5	
戲	hi5	
瞎	hɐt8	
蝦	ha1	蝦蟆。
匣	hap7b	箱匣。
峽	hap8	
狹	hap8	
遐	ha2	
瑕	ha2	
暇	ha6	
霞	ha2	
下	ha6	底下。
夏	ha6	姓。
嚇	hak7b	恐嚇。
仙	sin1	
先	sin1	
掀	hin1	
鮮	sin1	新鮮。
弦	hin2	
涎	jin2	
閑	han2	文讀<br />白讀。
閑	hɛn2	文讀<br />白讀。
嫌	him2	
銜	ham2	
賢	hin2	
險	him3	
顯	hin3	
限	han6	
莧	hɛn6	白讀。<br />莧菜。文讀
莧	hin6	白讀。<br />莧菜。文讀
陷	ham6	
現	hin6	
綫	sin5	
線	sin5	
縣	hyun2	
憲	hin5	
獻	hin5	
相	sœŋ1	互相。
香	hœŋ1	
鄕	hœŋ1	
廂	sœŋ1	
湘	sœŋ1	
箱	sœŋ1	
襄	sœŋ1	
祥	ʦʰœŋ2	
享	hœŋ3	
想	sœŋ3	
