#漢字	音標	解釋
劉	l2	
留	l2	
榴	l2	
溜	l2	
撈	l2	
～	l2	
魚	l2	
摟	l3	
柳	l4	
漏	l5	
陋	l5	
餾	l5	
周	tʃ1	
週	tʃ1	
賙	tʃ1	
舟	tʃ1	
州	tʃ1	
洲	tʃ1	
鄒	tʃ1	
㷮	tʃ1	
幹	tʃ1	
乾	tʃ1	
干	tʃ1	
爪	tʃ3	
找	tʃ3	
蛋	tʃ3	
走	tʃ3	
酒	tʃ3	
帚	tʃ3	
罩	tʃ5	
笊	tʃ5	
奏	tʃ5	
就	tʃ5	
袖	tʃ5	
晝	tʃ5	
紂	tʃ5	
宙	tʃ5	
皺	tʃ5	
驟	tʃ5	
咒	tʃ5	
秋	tʃʰ1	
鞦	tʃʰ1	
～	tʃʰ1	
千	tʃʰ1	
韆	tʃʰ1	
秋	tʃʰ1	
鞦	tʃʰ1	
～	tʃʰ1	
天	tʃʰ1	
鍬	tʃʰ1	
揪	tʃʰ1	
抄	tʃʰ1	
抽	tʃʰ1	
鰍	tʃʰ1	
囚	tʃʰ2	
巢	tʃʰ2	
綢	tʃʰ2	
稠	tʃʰ2	
籌	tʃʰ2	
酬	tʃʰ2	
鈔	tʃʰ3	
炒	tʃʰ3	
吵	tʃʰ3	
醜	tʃʰ3	
丑	tʃʰ3	
子	tʃʰ3	
～	tʃʰ3	
寅	tʃʰ3	
卯	tʃʰ3	
醜	tʃʰ3	
丑	tʃʰ3	
～	tʃʰ3	
陋	tʃʰ3	
湊	tʃʰ5	
臭	tʃʰ5	
嗅	tʃʰ5	
☐	tʃʰ5	
帶	tʃʰ5	
（	tʃʰ5	
小	tʃʰ5	
孩	tʃʰ5	
）	tʃʰ5	
梢	ʃ1	
修	ʃ1	
脩	ʃ1	
羞	ʃ1	
餿	ʃ1	
收	ʃ1	
愁	ʃ2	
仇	ʃ2	
讎	ʃ2	
稍	ʃ3	
叟	ʃ3	
搜	ʃ3	
蒐	ʃ3	
手	ʃ3	
首	ʃ3	
守	ʃ3	
獸	ʃ5	
受	ʃ5	
授	ʃ5	
壽	ʃ5	
售	ʃ5	
哨	ʃ5	
潲	ʃ5	
嗽	ʃ5	
漱	ʃ5	
秀	ʃ5	
繡	ʃ5	
鏽	ʃ5	
瘦	ʃ5	
休	j1	文
憂	j1	
優	j1	
悠	j1	
幽	j1	
柔	j2	
尤	j2	
猶	j2	
由	j2	
郵	j2	
油	j2	
遊	j2	
游	j2	
揉	j3	
酉	j3	
薅	j3	
撓	j3	
有	j4	
友	j4	
誘	j4	
右	j5	
佑	j5	
又	j5	
幼	j5	
柚	j9	
釉	j9	
交	k1	
郊	k1	
膠	k1	
絞	k1	
茭	k1	
敎	k1	
～	k1	
書	k1	
勾	k1	
門	k1	
溝	k1	
嚿	k2	
九	k3	
久	k3	
韭	k3	
餃	k3	
狡	k3	
攪	k3	
搞	k3	
狗	k3	
苟	k3	
餃	k5	
較	k5	
敎	k5	
～	k5	
育	k5	
窖	k5	
垢	k5	
夠	k5	
够	k5	
構	k5	
購	k5	
舊	k5	
救	k5	
究	k5	
咎	k5	
臼	k5	
炎	k5	
柩	k5	
舅	k5	白
校	k5	
～	k5	
對	k5	
覺	k5	
睡	k5	
～	k5	
求	kʰ2	
球	kʰ2	
☐	kʰ2	
躲	kʰ2	
舅	kʰ4	文
靠	kʰ5	
摳	kʰ5	
叩	kʰ5	
扣	kʰ5	
釦	kʰ5	
寇	kʰ5	
勾	ŋ1	
～	ŋ1	
引	ŋ1	
鉤	ŋ1	
歐	ŋ1	
毆	ŋ1	
熬	ŋ2	
牛	ŋ2	
嘔	ŋ3	
毆	ŋ3	
咬	ŋ4	
藕	ŋ4	
偶	ŋ4	
～	ŋ4	
然	ŋ4	
偶	ŋ4	
配	ŋ4	
～	ŋ4	
坳	ŋ5	
漚	ŋ5	
慪	ŋ5	
敲	h1	
哮	h1	
丘	h1	
休	h1	白
侯	h2	
喉	h2	
猴	h2	
考	h3	
烤	h3	
銬	h3	
巧	h3	
口	h3	
厚	h5	
校	h5	
上	h5	
～	h5	
校	h5	
學	h5	
～	h5	
孝	h5	
效	h5	
後	h5	
后	h5	
～	h5	
來	h5	
後	h5	
后	h5	
皇	h5	
～	h5	
候	h5	
酵	h8	
褒	p1	
補	p3	
保	p3	
堡	p3	
寶	p3	
斧	p3	白
布	p5	
佈	p5	
一	p5	
塊	p5	
～	p5	
布	p5	
佈	p5	
～	p5	
置	p5	
怖	p5	
捕	p5	
浦	p5	
部	p5	
步	p5	
埠	p5	
報	p5	
暴	p5	
曝	p5	
簿	p9	
鋪	pʰ1	
～	pʰ1	
設	pʰ1	
葡	pʰ2	
蒲	pʰ2	
菩	pʰ2	
袍	pʰ2	
浮	pʰ2	白
☐	pʰ2	
量	pʰ2	
詞	pʰ2	
，	pʰ2	
處	pʰ2	
☐	pʰ2	
～	pʰ2	
☐	pʰ2	
普	pʰ3	
譜	pʰ3	
甫	pʰ3	
脯	pʰ3	
杏	pʰ3	
～	pʰ3	
脯	pʰ3	
胸	pʰ3	
～	pʰ3	
抱	pʰ4	
範	pʰ4	
范	pʰ4	
婦	pʰ4	白
鋪	pʰ5	
店	pʰ5	
～	pʰ5	
模	m2	
～	m2	
子	m2	
模	m2	
～	m2	
型	m2	
摹	m2	
無	m2	
巫	m2	
誣	m2	
毛	m2	
舞	m4	
跳	m4	
～	m4	
武	m4	
鵡	m4	
母	m4	
侮	m4	
拇	m4	
墓	m5	
暮	m5	
慕	m5	
募	m5	
舞	m5	
～	m5	
獅	m5	
子	m5	
務	m5	
霧	m5	
冒	m5	
帽	m5	
都	t1	
～	t1	
是	t1	
都	t1	
首	t1	
～	t1	
刀	t1	
叨	t1	
堵	t3	
賭	t3	
島	t3	
搗	t3	
倒	t3	
打	t3	
～	t3	
倒	t3	
～	t3	
水	t3	
肚	t3	
豬	t3	
～	t3	
豬	t3	
胃	t3	
妒	t5	
杜	t5	
渡	t5	
鎖	t5	
到	t5	
道	t5	
稻	t5	
盜	t5	
導	t5	
度	t5	
～	t5	
過	t5	
滔	th1	
徒	th2	
～	th2	
弟	th2	
屠	th2	
途	th2	
前	th2	
～	th2	
塗	th2	
涂	th2	
圖	th2	
桃	th2	
逃	th2	
萄	th2	
淘	th2	
陶	th2	
濤	th2	
土	th3	
禱	th3	
討	th3	
肚	th4	
～	th4	
子	th4	
兔	th4	
吐	th5	
～	th5	
痰	th5	
吐	th5	
嘔	th5	
～	th5	
套	th5	
奴	n2	
鸕	n2	
努	n4	
腦	n4	
櫓	n4	
怒	n5	
惱	n5	
撈	l1	
～	l1	
錢	l1	
，	l1	
又	l1	
盧	l2	
爐	l2	
蘆	l2	
廬	l2	
驢	l2	
勞	l2	
嘮	l2	
澇	l2	
牢	l2	
坐	l2	
～	l2	
撈	l2	
～	l2	
錢	l2	
，	l2	
又	l2	
☐	l2	
☐	l2	
魯	l4	
虜	l4	
老	l4	
滷	l5	
鹵	l5	
卤	l5	
路	l5	
賂	l5	
露	l5	
鷺	l5	
租	tʃ1	
遭	tʃ1	
糟	tʃ1	
祖	tʃ3	
組	tʃ3	
早	tʃ3	
棗	tʃ3	
做	tʃ5	
竈	tʃ5	
皁	tʃ5	
皂	tʃ5	
粗	tʃʰ1	
操	tʃʰ1	
曹	tʃʰ2	
槽	tʃʰ2	
草	tʃʰ3	
醋	tʃʰ5	
措	tʃʰ5	
澡	tʃʰ5	
躁	tʃʰ5	
臊	tʃʰ5	
造	tʃʰ5	
糙	tʃʰ5	
蘇	ʃ1	
甦	ʃ1	
囌	ʃ1	
酥	ʃ1	
須	ʃ1	
鬚	ʃ1	
胡	ʃ1	
鬍	ʃ1	
衚	ʃ1	
～	ʃ1	
騷	ʃ1	
數	ʃ3	
～	ʃ3	
星	ʃ3	
星	ʃ3	
嫂	ʃ3	
素	ʃ5	
訴	ʃ5	
數	ʃ5	
～	ʃ5	
學	ʃ5	
掃	ʃ5	
～	ʃ5	
把	ʃ5	
掃	ʃ5	
～	ʃ5	
地	ʃ5	
髙	k1	
籬	k1	
裔	k1	
恙	k1	
糕	k1	
稿	k3	
傲	ŋ5	
襖	ŋ5	
奧	ŋ5	
懊	ŋ5	
～	ŋ5	
惱	ŋ5	
懊	ŋ5	
～	ŋ5	
悔	ŋ5	
澳	ŋ5	
毫	h2	
豪	h2	
壕	h2	
好	h3	
～	h3	
壞	h3	
好	h5	
愛	h5	
～	h5	
耗	h5	
號	h5	
口	h5	
～	h5	
號	h5	
～	h5	
碼	h5	
浩	h5	
郝	h5	
蒿	h8	
標	p1	
彪	p1	
表	p3	
錶	p3	
～	p3	
示	p3	
表	p8	
錶	p8	
手	p8	
～	p8	
飄	pʰ1	
嫖	pʰ1	
嫖	pʰ2	
票	pʰ5	
漂	pʰ5	
～	pʰ5	
自	pʰ5	
漂	pʰ5	
～	pʰ5	
亮	pʰ5	
苗	m2	
描	m2	
貓	m2	
稅	m3	
渺	m3	
秒	m4	
杳	m4	
廟	m5	
妙	m5	
刁	t1	
貂	t1	
雕	t1	
鵰	t1	
些	t3	
釣	t5	
吊	t5	
弔	t5	
掉	t5	
調	t5	
～	t5	
動	t5	
調	t5	
音	t5	
～	t5	
挑	tʰ1	
條	tʰ2	
調	tʰ2	
～	tʰ2	
和	tʰ2	
跳	tʰ5	
粱	tʰ5	
鳥	n4	文
尿	n5	
療	l2	
遼	l2	
僚	l2	
～	l2	
原	l2	
撩	l2	
I	l2	
l	l2	
偵	l2	
察	l2	
聊	l2	
了	l4	
瞭	l4	
廖	l5	
料	l5	
焦	tʃ1	
蕉	tʃ1	
樵	tʃ1	
椒	tʃ1	
朝	tʃ1	
今	tʃ1	
～	tʃ1	
拓	tʃ1	
剿	tʃ3	
沼	tʃ3	
趙	tʃ5	
兆	tʃ5	
召	tʃ5	
照	tʃ5	
悄	tʃʰ1	
超	tʃʰ1	
昭	tʃʰ1	
瞧	tʃʰ2	
朝	tʃʰ2	
～	tʃʰ2	
代	tʃʰ2	
潮	tʃʰ2	
俏	tʃʰ5	
肖	tʃʰ5	
銷	ʃ1	
硝	ʃ1	
消	ʃ1	
宵	ʃ1	
霄	ʃ1	
燒	ʃ1	
蕭	ʃ1	
韶	ʃ2	
小	ʃ3	
少	ʃ3	
多	ʃ3	
～	ʃ3	
邵	ʃ4	
姓	ʃ4	
氏	ʃ4	
笑	ʃ5	
鞘	ʃ5	
少	ʃ5	
～	ʃ5	
年	ʃ5	
詔	ʃ5	
紹	ʃ5	
邵	ʃ5	
～	ʃ5	
陽	ʃ5	
簫	ʃ8	
妖	j1	
邀	j1	
要	j1	
～	j1	
求	j1	
腰	j1	
酉	j1	
窯	j2	
搖	j2	
搖	j2	
謠	j2	
鷂	j2	
姚	j2	
堯	j2	
饒	j2	
擾	j3	
繞	j3	
圍	j3	
～	j3	
繞	j3	
～	j3	
線	j3	
要	j5	
重	j5	
～	j5	
耀	j5	
驕	k1	
嬌	k1	
繳	k3	
矯	k3	
叫	k5	
轎	k5	
喬	kʰ2	
僑	kʰ2	
橋	kʰ2	
蕎	kʰ2	
藠	kʰ2	
竅	kʰ5	
囂	h1	
僥	h3	
曉	h3	
哄	tʰ5	
鬨	tʰ5	
林	l2	
淋	l2	
臨	l2	
針	tʃ1	
斟	tʃ1	
估	tʃ1	
枕	tʃ3	
～	tʃ3	
頭	tʃ3	
浸	tʃ5	
枕	tʃ5	
～	tʃ5	
枕	tʃ5	
頭	tʃ5	
圳	tʃ5	
侵	tʃʰ1	
尋	tʃʰ2	
沉	tʃʰ2	
寢	tʃʰ3	
心	ʃ1	
森	ʃ1	
參	ʃ1	
蔘	ʃ1	
人	ʃ1	
～	ʃ1	
深	ʃ1	
岑	ʃ2	
沈	ʃ3	
瀋	ʃ3	
嬸	ʃ3	
審	ʃ3	
滲	ʃ5	
甚	ʃ5	
葚	ʃ5	
音	j1	
陰	j1	
蔭	j1	
吟	j2	
任	j2	
姓	j2	
氏	j2	
淫	j2	
飮	j3	
～	j3	
酒	j3	
飮	j3	
米	j3	
～	j3	
壬	j5	
任	j5	
責	j5	
～	j5	
今	k1	
金	k1	
錦	k3	
禁	k5	
～	k5	
不	k5	
住	k5	
禁	k5	
～	k5	
止	k5	
撳	k5	
摁	k5	
襟	kʰ1	
琴	kʰ2	
禽	kʰ2	
擒	kʰ2	
妗	kʰ4	
揞	ŋ1	
堪	h1	
坎	h1	
～	h1	
坷	h1	
欽	h1	
含	h2	
勘	h5	
賓	p1	
檳	p1	
浜	p1	
奔	p1	
東	p1	
～	p1	
西	p1	
走	p1	
奔	p1	
投	p1	
～	p1	
彬	p1	
崩	p1	
稟	p3	
稟	p3	
殯	p5	
笨	p5	文
憑	p5	
凭	p5	
倚	p5	
貧	pʰ2	
頻	pʰ2	
憑	pʰ2	
凭	pʰ2	
文	pʰ2	
～	pʰ2	
品	pʰ3	
笙	pʰ4	
噴	pʰ5	
～	pʰ5	
水	pʰ5	
噴	pʰ5	
～	pʰ5	
香	pʰ5	
，	pʰ5	
～	pʰ5	
嚏	pʰ5	
蚊	m1	
民	m2	
文	m2	
紋	m2	
聞	m2	
間	m4	
憫	m4	
敏	m4	
吻	m4	
刎	m4	
問	m5	
昏	f1	
婚	f1	
分	f1	
吩	f1	
紛	f1	
芬	f1	
燻	f1	
熏	f1	
薰	f1	
勳	f1	
焚	f2	
墳	f2	
粉	f3	
奮	f4	
忿	f5	
憤	f5	
份	f5	
糞	f5	
訓	f5	
溫	w1	
瘟	w1	
魂	w2	
勻	w2	
雲	w2	
云	w2	
白	w2	
～	w2	
雲	w2	
云	w2	
人	w2	
～	w2	
亦	w2	
～	w2	
耘	w2	
暈	w2	
餛	w2	
穩	w3	
吮	w4	
允	w4	
尹	w4	
渾	w5	
韻	w5	
運	w5	
混	w5	
又	w5	
瞪	t1	
敦	t1	
墩	t1	
登	t1	
燈	t1	
等	t3	
頓	t5	
燉	t5	
沌	t5	
鈍	t5	
凳	t5	
鄧	t5	
吞	tʰ1	
騰	tʰ2	
藤	tʰ2	
疼	tʰ2	
盾	tʰ4	
茅	tʰ4	
～	tʰ4	
飩	tʰ8	
☐	n1	
疤	n1	
能	n2	
鄰	l2	
鱗	l2	
磷	l2	
侖	l2	
崙	l2	
倫	l2	
淪	l2	
輪	l2	
論	l5	
～	l5	
語	l5	
論	l5	
討	l5	
～	l5	
津	tʃ1	
珍	tʃ1	
臻	tʃ1	
榛	tʃ1	
眞	tʃ1	
睜	tʃ1	
曾	tʃ1	姓氏
增	tʃ1	
憎	tʃ1	
僧	tʃ1	
☐	tʃ1	
特	tʃ1	
～	tʃ1	
故	tʃ1	
意	tʃ1	
準	tʃ3	
標	tʃ3	
～	tʃ3	
準	tʃ3	
～	tʃ3	
許	tʃ3	
診	tʃ3	
疹	tʃ3	
盡	tʃ5	
儘	tʃ5	
～	tʃ5	
早	tʃ5	
盡	tʃ5	
儘	tʃ5	
～	tʃ5	
頭	tʃ5	
進	tʃ5	
晉	tʃ5	
鎭	tʃ5	
陣	tʃ5	
振	tʃ5	
震	tʃ5	
俊	tʃ5	
儁	tʃ5	
贈	tʃ5	
親	tʃʰ1	
～	tʃʰ1	
戚	tʃʰ1	
慼	tʃʰ1	
親	tʃʰ1	
～	tʃʰ1	
家	tʃʰ1	
傢	tʃʰ1	
春	tʃʰ1	
椿	tʃʰ1	
秦	tʃʰ2	
陳	tʃʰ2	
塵	tʃʰ2	
旬	tʃʰ2	
循	tʃʰ2	
巡	tʃʰ2	
曾	tʃʰ2	
～	tʃʰ2	
經	tʃʰ2	
層	tʃʰ2	
蠢	tʃʰ3	
趁	tʃʰ5	
襯	tʃʰ5	
辛	ʃ1	
新	ʃ1	
薪	ʃ1	
身	ʃ1	
申	ʃ1	
伸	ʃ1	
神	ʃ2	
辰	ʃ2	
娠	ʃ2	
晨	ʃ2	
脣	ʃ2	
臣	ʃ2	
純	ʃ2	
醇	ʃ2	
榫	ʃ3	
筍	ʃ3	
笋	ʃ3	
信	ʃ5	
訊	ʃ5	
迅	ʃ5	
腎	ʃ5	
愼	ʃ5	
遜	ʃ5	
殉	ʃ5	
順	ʃ5	
舜	ʃ5	
欣	j1	
因	j1	
姻	j1	
恩	j1	
殷	j1	
人	j2	
仁	j2	
寅	j2	
隱	j3	
忍	j3	
釁	j4	
衅	j4	
引	j4	
癮	j4	
紝	j5	
刃	j5	
韌	j5	
印	j5	
閏	j5	
潤	j5	
孕	j5	
跟	k1	
根	k1	
斤	k1	
筋	k1	
巾	k1	
梗	k3	文
僅	k3	
緊	k3	
謹	k3	
埂	k3	
耿	k3	
近	k5	文
更	k5	
～	k5	
加	k5	
勤	kʰ2	
芹	kʰ2	
哽	kʰ3	
近	kʰ4	文
鶯	ŋ1	
銀	ŋ2	
痕	h2	
恆	h2	
衡	h2	
肯	h3	
啃	h3	
很	h3	
懇	h3	
墾	h3	
恨	h5	
杏	h5	
行	h5	
品	h5	
～	h5	
幸	h5	
倖	h5	
均	kw1	
鈞	kw1	
料	kw1	
軍	kw1	
轟	kw1	
～	kw1	
炸	kw1	
滾	kw3	
棍	kw5	
郡	kw5	
混	kw5	
又	kw5	
坤	kʰw1	
昆	kʰw1	
崑	kʰw1	
～	kʰw1	
侖	kʰw1	
崙	kʰw1	
羣	kʰw2	
裙	kʰw2	
捆	kʰw3	
菌	kʰw3	
困	kʰw5	
睏	kʰw5	
～	kʰw5	
難	kʰw5	
困	kʰw5	
睏	kʰw5	
～	kʰw5	
覺	kʰw5	
端	t1	
蹲	t1	
短	t3	
段	t5	
緞	t5	
鍛	t5	
鍛	t5	
斷	t5	
決	t5	
～	t5	
斷	t5	文，绳～了
團	tʰ2	
糰	tʰ2	
团	tʰ2	
～	tʰ2	
結	tʰ2	
團	tʰ2	
糰	tʰ2	
团	tʰ2	
糕	tʰ2	
～	tʰ2	
屯	tʰ2	
圍	tʰ2	
豚	tʰ2	
臀	tʰ2	
斷	tʰ4	白，绳～了
暖	n4	
嫩	n5	
聯	l2	
鸞	l2	
卵	l4	
戀	l4	
亂	l5	
專	tʃ1	
磚	tʃ1	
尊	tʃ1	
遵	tʃ1	
轉	tʃ3	
～	tʃ3	
學	tʃ3	
鑽	tʃ5	
～	tʃ5	
洞	tʃ5	
鑽	tʃ5	
電	tʃ5	
～	tʃ5	
纂	tʃ5	
轉	tʃ5	
～	tʃ5	
圓	tʃ5	
圈	tʃ5	
篆	tʃ5	
傳	tʃ9	
自	tʃ9	
～	tʃ9	
川	tʃʰ1	
穿	tʃʰ1	
村	tʃʰ1	
全	tʃʰ2	
泉	tʃʰ2	
傳	tʃʰ2	
～	tʃʰ2	
達	tʃʰ2	
存	tʃʰ2	
竄	tʃʰ3	
喘	tʃʰ3	
忖	tʃʰ3	
串	tʃʰ5	
寸	tʃʰ5	
閂	ʃ1	
酸	ʃ1	
痠	ʃ1	
拴	ʃ1	
宣	ʃ1	
喧	ʃ1	
孫	ʃ1	
旋	ʃ2	
鏇	ʃ2	
船	ʃ2	
選	ʃ3	
損	ʃ3	
羨	ʃ5	
羡	ʃ5	
又	ʃ5	
算	ʃ5	
蒜	ʃ8	
冤	j1	
淵	j1	
元	j2	
完	j2	
園	j2	
圓	j2	
員	j2	
緣	j2	
沿	j2	
鉛	j2	
原	j2	
源	j2	
袁	j2	
轅	j2	
皖	j3	
阮	j3	
軟	j4	
遠	j4	
願	j5	
怨	j5	
縣	j5	
丸	j9	
院	j9	
捐	k1	
絹	k1	
卷	k3	
捲	k3	
～	k3	
起	k3	
卷	k3	
捲	k3	
試	k3	
～	k3	
建	k5	
鍵	k5	
健	k5	
犍	k5	
眷	k5	
倦	k5	
券	k5	
乾	kʰ2	
～	kʰ2	
坤	kʰ2	
虔	kʰ2	
拳	kʰ2	
權	kʰ2	
顴	kʰ2	
圈	h1	
圓	h1	
～	h1	
援	h2	
玄	h2	
眩	h2	
懸	h2	
犬	h3	
勸	h5	
圈	h5	
豬	h5	
～	h5	
鞭	p1	
邊	p1	
貶	p3	
扁	p3	
匾	p3	
變	p5	
辨	p5	
辯	p5	
汴	p5	
便	p5	
方	p5	
～	p5	
辮	p8	
編	pʰ1	
偏	pʰ1	
蝙	pʰ1	
篇	pʰ1	
便	pʰ2	
～	pʰ2	
宜	pʰ2	
騙	pʰ5	
遍	pʰ5	
一	pʰ5	
～	pʰ5	
遍	pʰ5	
～	pʰ5	
地	pʰ5	
片	pʰ5	
綿	m2	
棉	m2	
眠	m2	
緬	m3	
免	m4	
勉	m4	
挽	m4	
輓	m4	
面	m5	
麪	m5	
臉	m5	
面	m5	
麪	m5	
～	m5	
條	m5	
踮	t1	
顚	t1	
癲	t1	
點	t3	
典	t3	
腆	t3	
店	t5	
抵	t5	
牴	t5	
電	t5	
殿	t5	
奠	t5	
佃	t5	
墊	t5	
坐	t5	
～	t5	
天	tʰ1	
添	tʰ1	
婖	tʰ1	
甜	tʰ2	
田	tʰ2	
塡	tʰ2	
粘	n1	
拈	n1	
黏	n1	
年	n2	
捻	n3	
攆	n3	
念	n5	
唸	n5	
乳	n8	
房	n8	
、	n8	
乳	n8	
汁	n8	
廉	l2	
鐮	l2	
連	l2	
憐	l2	
蓮	l2	
簾	l2	
帘	l2	
斂	l4	
殮	l4	
練	l5	
楝	l5	
鏈	l9	
尖	tʃ1	
煎	tʃ1	
佔	tʃ1	
占	tʃ1	
～	tʃ1	
卜	tʃ1	
蔔	tʃ1	
沾	tʃ1	
霑	tʃ1	
瞻	tʃ1	
氈	tʃ1	
毡	tʃ1	
展	tʃ3	
碾	tʃ3	
剪	tʃ3	
漸	tʃ5	
佔	tʃ5	
占	tʃ5	
～	tʃ5	
有	tʃ5	
戰	tʃ5	
箭	tʃ5	
濺	tʃ5	
踐	tʃ5	
賤	tʃ5	
餞	tʃ5	
薦	tʃ5	
千	tʃʰ1	
韆	tʃʰ1	
殲	tʃʰ1	
遷	tʃʰ1	
籤	tʃʰ1	
簽	tʃʰ1	
～	tʃʰ1	
名	tʃʰ1	
籤	tʃʰ1	
簽	tʃʰ1	
牙	tʃʰ1	
～	tʃʰ1	
潛	tʃʰ2	
錢	tʃʰ2	
纏	tʃʰ2	
前	tʃʰ2	
淺	tʃʰ3	
先	ʃ1	
仙	ʃ1	
鮮	ʃ1	
新	ʃ1	
～	ʃ1	
鮮	ʃ1	
朝	ʃ1	
～	ʃ1	
蟾	ʃ2	
梢	ʃ2	
蟬	ʃ2	
禪	ʃ2	
～	ʃ2	
宗	ʃ2	
陝	ʃ3	
閃	ʃ3	
癬	ʃ3	
鱔	ʃ4	
線	ʃ5	
扇	ʃ5	
～	ʃ5	
子	ʃ5	
扇	ʃ5	
～	ʃ5	
動	ʃ5	
善	ʃ5	
膳	ʃ5	
單	ʃ5	
姓	ʃ5	
氏	ʃ5	
羨	ʃ5	
羡	ʃ5	
又	ʃ5	
煙	j1	
菸	j1	
烟	j1	
閹	j1	
炎	j2	
鹽	j2	
食	j2	
～	j2	
閻	j2	
嚴	j2	
延	j2	
涎	j2	
筵	j2	
然	j2	
燃	j2	
言	j2	
硏	j2	
賢	j2	
弦	j2	
絃	j2	
淹	j3	
掩	j3	
演	j3	
染	j4	
燕	j5	
～	j5	
京	j5	
驗	j5	
厭	j5	
豔	j5	
焰	j5	
諺	j5	
宴	j5	
堰	j5	
硯	j5	
咽	j5	
嚥	j5	
燕	j9	
～	j9	
子	j9	
兼	k1	
肩	k1	文
堅	k1	
檢	k3	
件	k5	
見	k5	
儉	k5	
劍	k5	
鉗	kh2	
牽	h1	
謙	h1	
軒	h1	
掀	h1	
嫌	h2	
險	h3	
遣	h3	
顯	h3	
欠	h5	
歉	h5	
莧	h5	
憲	h5	
宪	h5	
獻	h5	
現	h5	
般	p1	
搬	p1	
本	p3	
半	p5	
絆	p5	
伴	p5	
拌	p5	
叛	p5	
胖	p5	
潘	pʰ1	
盤	pʰ2	
盆	pʰ2	
判	pʰ5	
瞞	m2	
門	m2	
滿	m4	
悶	m5	
寬	f1	
歡	f1	
鼾	f2	
寒	f2	
韓	f2	
桓	f2	
罕	f3	
款	f3	
焊	f4	
看	f5	
～	f5	
守	f5	
看	f5	
～	f5	
見	f5	
漢	f5	
旱	f5	
汗	f5	
翰	f5	
煥	f5	
安	w1	
宛	w3	
碗	w3	
腕	w3	
岸	w5	
按	w5	
案	w5	
喚	w5	
換	w5	
玩	w5	
翫	w5	
豌	w9	
鞍	w9	
幹	kw1	
乾	kw1	
干	kw1	
天	kw1	
～	kw1	
地	kw1	
支	kw1	
幹	kw1	
乾	kw1	
干	kw1	
～	kw1	
溼	kw1	
竿	kw1	
肝	kw1	
官	kw1	
棺	kw1	
觀	kw1	
參	kw1	
蔘	kw1	
～	kw1	
觀	kw1	
道	kw1	
～	kw1	
冠	kw1	
衣	kw1	
～	kw1	
趕	kw3	
管	kw3	
館	kw3	
杆	kw3	
桿	kw3	
杆	kw3	
桿	kw3	
幹	kw5	
乾	kw5	
干	kw5	
～	kw5	
部	kw5	
冠	kw5	
～	kw5	
軍	kw5	
貫	kw5	
灌	kw5	
罐	kw5	
耽	t1	
擔	t1	
～	t1	
當	t1	
膽	t3	
疸	t3	
擔	t5	
挑	t5	
～	t5	
淡	t5	文
貪	tʰ1	
潭	tʰ2	
譚	tʰ2	
談	tʰ2	
般	tʰ2	
毯	tʰ2	
探	tʰ5	
南	n2	
男	n2	
邁	n4	
藍	l2	
籃	l2	
攬	l4	
摟	l4	
覽	l5	
纜	l5	
濫	l5	
艦	l5	
欖	l9	
簪	tʃ1	
斬	tʃ3	
站	tʃ5	
～	tʃ5	
立	tʃ5	
站	tʃ5	
車	tʃ5	
～	tʃ5	
暫	tʃ5	
參	tʃʰ1	
蔘	tʃʰ1	
～	tʃʰ1	
加	tʃʰ1	
蠶	tʃʰ2	
慚	tʃʰ2	
讒	tʃʰ2	
～	tʃʰ2	
言	tʃʰ2	
讒	tʃʰ2	
嘴	tʃʰ2	
～	tʃʰ2	
慘	tʃʰ3	
杉	tʃʰ3	
三	ʃ1	
衫	ʃ8	
甘	k1	
柑	k1	
監	k1	
坐	k1	
～	k1	
尷	k1	
敢	k3	
橄	k3	
感	k3	
減	k3	
鑑	k5	
監	k5	
國	k5	
子	k5	
～	k5	
庵	ŋ1	
菴	ŋ1	
巖	ŋ2	
暗	ŋ5	
闇	ŋ5	
啱	ŋ8	
函	h2	
鹹	h2	
咸	h2	
～	h2	
豐	h2	
丰	h2	
鹹	h2	
咸	h2	
～	h2	
魚	h2	
銜	h2	
砍	h3	
嵌	h3	
撼	h5	
憾	h5	
喊	h5	
陷	h5	
班	p1	
斑	p1	
頒	p1	
扳	p3	
板	p3	
闆	p3	
版	p3	
扮	p5	
辦	p5	
瓣	p5	
攀	pʰ1	
烹	pʰ1	
朋	pʰ2	
棚	pʰ2	
繃	pʰ2	
彭	pʰ2	
膨	pʰ2	
棒	pʰ4	
盼	pʰ5	
有	pʰ5	
不	pʰ5	
飽	pʰ5	
滿	pʰ5	
的	pʰ5	
，	pʰ5	
～	pʰ5	
谷	pʰ5	
穀	pʰ5	
：	pʰ5	
秕	pʰ5	
谷	pʰ5	
穀	pʰ5	
蠻	m2	
盲	m2	
晚	m4	
孟	m4	
猛	m4	
慢	m5	
慢	m5	
鰨	m5	
漫	m5	
幔	m5	
蔓	m5	
萬	m5	
万	m5	
番	f1	
翻	f1	
凡	f2	
帆	f2	
煩	f2	
磯	f2	
藩	f2	
繁	f2	
反	f3	
犯	f5	
範	f5	
范	f5	
衛	f5	
範	f5	
范	f5	
姓	f5	
氏	f5	
飯	f5	
泛	f5	
氾	f5	
汎	f5	
販	f9	
彎	w1	
灣	w1	
還	w2	
～	w2	
有	w2	
還	w2	
～	w2	
原	w2	
環	w2	
橫	w2	
～	w2	
直	w2	
挽	w4	
輓	w4	
