#漢字	音標	解釋
夢	moŋ3	发~;发～
夥	fɔ3	合~，~计;合～，～计
大	tʰai3	~夫，~黄;大小;～夫，～黄
天	tʰian1a	~才;～才
太	tʰai5	老~婆;老～婆
夫	fu1a	~妻，车~;～妻，车～
夭	jiau1a	~折;～折
央	jiɔŋ1a	中~台，党中~[文];中~(中间)[白];中～台，党中～[文];中～（中间）[白]
失	tsɐn3	~去，丧~
失	ʦɐn3	～去，丧～
夷	ji2	化险为~，蛮~;化险为～，蛮～
夾	kʰiɛt8a	夹子;~心饼干;夹子；～心饼干
奀	ŋian1b	瘦小
奇	ki2	~怪;～怪
奉	foŋ3	~献，~承;～献，～承
奎	kʰuɐi2	人名用字;~宁(药名);人名用字；～宁（药名）
奏	tsiu5	节~
奏	ʦiu5	节～
契	kʰɛ5	房~，~约;房～，～约
奔	pɐn1a	~跑，东~西走;～跑，东～西走
套	tʰɔ5	配~，~房;配～，～房
奚	kʰɛ1a	~落;～落
奠	tian3	~基;～基
奧	ʔɔ5	~妙，~运会;～妙，～运会
奪	piɛt3	~取
奮	fɐn3	~斗;～斗
女	ȵy3	女人
奴	nu2	~隶;～隶
奶	nai5	二~，~牛;二～，～牛
奸	kan1a	~诈，~臣;～诈，～臣
好	hɔ3	~人;～人
好	hɔ5	爱~;爱～
如	ȵy2	~果，假~;～果，假～
妃	fɐi1a	贵~;贵～
妄	mɔŋ3	狂~，痴心~想;狂～，痴心～想
妒	ki5	～忌
妓	kʰi5	~女;～女
妖	jiau1a	~怪;～怪
妙	miau3	~计;～计
妝	tsɔŋ1a	化~
妝	ʦɔŋ1a	化～
妥	tʰɔ5	~当;～当
妨	fɔn2	~碍;～碍
妬	ki5	~忌
妹	mɔi5	妹妹，姊~，老~;妹妹，姊～，老～
妻	tsʰi1a	夫~
妻	ʦʰi1a	夫～
妾	tsʰiɛp8a	小老婆
妾	ʦʰiɛp8a	小老婆
姊	tsia3	~妹
姊	ʦia3	～妹
始	si3	开~，~终;开～，～终
姐	tsi3	姐姐2[白]
姐	tsia3	小~[文];姐姐[白]
姐	ʦi3	姐姐2[白]
姐	ʦia3	小～[文];姐姐[白]
姑	ku1a	大~;大～
姓	ɬian5	~名;～名
委	vei3	~托，常~;～托，常～
姚	jau2	姓，~明;姓，～明
姜	kiœŋ1a	姓，孟~女，~太公;姓，孟～女，～太公
姨	ji2	大~，~丈;大～，～丈
姪	tsʰɐt8a	~子
姪	ʦʰɐt8a	～子
姻	jɐn1a	婚~;婚～
姿	tsi1a	~势
姿	ʦi1a	～势
威	vɐi1a	~风，~胁;～风，～胁
娃	va1a	洋~~;洋～～
娘	niœŋ2	姑~;姑～
娛	jy2	~乐;～乐
娠	sɐn2	妊~反应;妊～反应
娩	mian3	分~;分～
婆	pʰɔ2	老~;老～
婚	fɐn1a	结~;结～
婦	fu3	~女[文];新~(儿媳)[白];~娘[白];～女[文];新～（儿媳）[白];～娘[白]
婿	ɬɛ5	女~;女～
媒	mɔi2	~人;～人
媚	mi2	~眼，妩~;人名用字;～眼，妩～；人名用字
媳	ɬɐt8a	~妇，婆~;～妇，婆～
媽	ma1b	妈妈;~祖;～祖
嫁	ka5	~人;～人
嫂	ɬɔ3	大~;大～
嫌	sam2	~弃，~人;～弃，～人
嫖	pʰiau2	~娼;～娼
嫡	tiɐt7	~系，~亲，~子;～系，～亲，～子
嫩	nun3	不老
嫲	ma2	雌性
嫽	liau3	玩耍
嬉	hi3	玩，~戏;玩，～戏
嬌	kiau1b	~气，做~(撒娇);～气，做～（撒娇）
嬰	jin1a	~儿;～儿
嬸	sɐm3	叔母，大~;叔母，大～
孀	ɬɔŋ1a	遗~;遗～
子	tsia3	~孙;孔~
子	ʦia3	～孙；孔～
孔	hoŋ3	钻~;姓，~子;钻～；姓，～子
孕	ȵɐn3	怀~，~妇;怀～，～妇
孖	lɔn1a	双
字	ɬia3	~典，文~;～典，文～
存	tsʰuɔn2	~在，~折，储~
存	ʦʰuɔn2	～在，～折，储～
孝	hau5	~顺;～顺
孟	mɐŋ3	姓，~姜女;姓，～姜女
季	kuɐi5	四~，~节;四～，～节
孤	ku1a	~儿，~单;～儿，～单
孩	hɔi2	~童;～童
孫	ɬɐn1a	姓;子~;姓；子～
孵	fu1a	孵小鸡
學	hɔk8a	数~，~习;数～，～习
孽	miɛt8a	造~;造～
宅	tsæk8b	住~
宅	ʦæk8b	住～
宇	jy3	~宙;～宙
守	siu3	看~所，保~;看～所，保～
安	ʔɔn1a	公~，~全;公～，～全
宋	ɬoŋ5	~朝;姓，~美龄;～朝；姓，～美龄
完	jan2	~全[文];用~，食~[白];～全[文];用～，食～[白]
宏	vɐn2	~大;～大
宗	tsoŋ1a	祖~，~教
宗	ʦoŋ1a	祖～，～教
官	kɔn1a	~司，当~;～司，当～
宙	tʰiu3	宇~;宇～
定	tʰɐn2	稳~;永~(地名);稳～；永～（地名）
宜	ȵi2	适~，~昌;适～，～昌
客	hɐk8a	请~;请～
宣	ɬian1a	~布，~传;～布，～传
室	sɐn3	教~，~内;教～，～内
宦	van3	~官;～官
宮	koŋ1a	~殿，大闹天~;～殿，大闹天～
宰	tsɔi3	~相
宰	ʦɔi3	～相
害	hɔi3	~人;～人
宴	jian5	~会;～会
宵	ɬiau1a	元~，夜~;元～，夜～
家	ka1a	老~，~庭;老～，～庭
容	jioŋ2	~易，宽~;～易，宽～
宿	lok7	星~;~舍，住~;星～;～舍，住～
寂	tsʰɐt8a	~寞
寂	ʦʰɐt8a	～寞
寄	ki5	~信，~托;～信，～托
寅	ȵɐn2	地支，子丑寅卯
密	mɐt8a	秘~，~封;秘～，～封
寇	kʰɐi5	姓，~准;倭~;姓，～准；倭～
富	fu5	丰~，~贵;丰～，～贵
寐	mei3	梦~以求，假~;梦～以求，假～
寒	hɔn2	大~，~流;大～，～流
寓	jy3	~言;公~;～言；公～
寞	mɔk8a	寂~;寂～
察	tsʰæk8a	观~
察	ʦʰæk8a	观～
寡	ka3	~妇，守~;～妇，守～
寢	tsɐm3	就~，~室，废~忘食
寢	ʦɐm3	就～，～室，废～忘食
寥	liau3	~~无几;～～无几
實	sɐt8a	老~，~在;老～，～在
寧	nɐn2	安~;~波(地名);~可;安～；～波（地名）;～可
寨	tʰai3	山~，大~;山～，大～
審	sɐm3	~问;～问
寫	ɬia3	~字;～字
寬	fɔn1a	~松;～松
寵	tsʰoŋ3	~爱，得~
寵	ʦʰoŋ3	～爱，得～
寶	pɔ3	~贝;～贝
寸	tsʰun5	尺~
寸	ʦʰun5	尺～
寺	sia3	~庙，灵光~;～庙，灵光～
封	foŋ1a	密~;密～
射	sa3	发~，~箭;~箭，发~;发～，～箭;～箭，发～
將	tsiœŋ1a	~来;~军
將	tsiœŋ3	大~，~士
將	ʦiœŋ1a	～来；～军
將	ʦiœŋ3	大～，～士
專	tsʰɔn1a	~门，大~
專	ʦʰɔn1a	～门，大～
尊	tsuɔn1a	~重
尊	ʦuɔn1a	～重
尋	tsʰɐm2	~人
尋	ʦʰɐm2	～人
對	tui5	~错;成双成~;～错；成双成～
導	tʰɔ5	领~，~师;领～，～师
小	ɬiau3	~姐，~人;～姐，～人
少	sau3	~数，多~;～数，多～
少	sau5	~年，~爷;～年，～爷
尖	tsiam1a	~刀
尖	ʦiam1a	～刀
尙	sɔŋ3	和~，高~;和～，高～
尤	jiu2	~其;～其
尬	kai5	尴~;尴～
就	tsʰiu3	成~，~去
就	ʦʰiu3	成～，～去
尷	kam5	~尬;～尬
尹	vɐn1a	姓，~相杰;姓，～相杰
尺	tsʰɐk7	~寸
尺	ʦʰɐk7	～寸
尼	nɛ2	~姑;～姑
尾	mei1a	尾巴
尿	ȵau3	屙~;屙～
局	kʰok8a	~部，公安~;～部，公安～
屁	pʰi5	放~;放～
居	ky1a	~民;～民
屆	kai5	第一~;第一～
屈	vɐt7	委~，~服[文];委屈，~气[白];委～，～服[文];委屈，～气[白]
屋	ʔok8a	老~;老～
屍	si1a	~体，死~;～体，死～
屎	si3	狗~;狗～
屐	kʰiɛp8a	木~;木～
屑	liɛt7	不~一顾[文，动];不～一顾[文，动]
屑	ɬiɛt7	锯~[白，名];锯～[白，名]
展	tsian3	开~，发~
展	ʦian3	开～，发～
屙	ʔɔ1a	排泄，~尿，~屎;排泄，～尿，～屎
屛	pʰɐn2	~风，~障;～风，～障
屜	tʰɔ1b	抽~
屠	tʰɔ2	~杀;～杀
屢	lui3	~次，~教不改;～次，～教不改
層	tsʰɐn2	~次
層	ʦʰɐn2	～次
履	ly1a	~行，~历;～行，～历
屬	tsʰok8a	~于，家~
屬	ʦʰok8a	～于，家～
屯	tʰun2	~田;～田
山	ɬan1a	山
岐	kʰi2	~山;～山
岑	kʰɐm2	姓，~参;~村;姓，～参；～村
岔	tsʰa1b	三~路口
岔	tsʰa5	~路
岔	ʦʰa1b	三～路口
岔	ʦʰa5	～路
岡	kɔn1a	井~山(地名);井～山（地名）
岳	ŋɔk8a	姓，~飞;姓，～飞
岸	ʔɔn5	口~，两~;口～，两～
峯	foŋ1a	山~;山～
島	tɔ3	海南~;海南～
峽	hiɛp8a	三~(地名);三～（地名）
崇	soŋ2	~高，推~;～高，推～
崔	tʰui1a	姓，~莺莺;姓，～莺莺
崖	ŋai2	悬~;悬～
崗	kɔn1a	站~，~位;站～，～位
崙	lun2	昆~;昆～
崠	tsiɛt8a	山~(山脊)，屋~(屋脊)
崩	pɐŋ1a	倒塌，山~，~溃;倒塌，山～，～溃
嵩	soŋ2	~山;严~(人名);～山；严～（人名）
嶂	tsɔŋ1a	耸立如屏障的山峰
嶂	ʦɔŋ1a	耸立如屏障的山峰
嶺	lian1a	~岗[白];～岗[白]
嶺	tian1a	~南[文];～南[文]
嶽	ŋɔk8a	五~;五～
巖	ŋɐm2	~石，石灰~;～石，石灰～
川	tsʰɔn1a	四~
川	ʦʰɔn1a	四～
州	tsiu1a	广~
州	ʦiu1a	广～
巡	tsʰun2	~逻，出~
巡	ʦʰun2	～逻，出～
巢	tsʰiu2	雀~
巢	ʦʰiu2	雀～
工	koŋ1a	~人，打~;～人，打～
左	tsɔ3	~右
左	ʦɔ3	～右
巧	hau3	~合;～合
巨	kʰy3	~大;～大
巫	mɔ1b	姓;~婆;姓；～婆
差	tsʰa1a	~别
差	tsʰai1a	出~;参~不齐
差	ʦʰa1a	～别
差	ʦʰai1a	出～;参～不齐
己	ki3	自~;自～
已	ji3	~经;～经
巳	ji3	地支，~时;地支，～时
巴	pa1a	~掌，~结，~黎;～掌，～结，～黎
巷	hɔŋ3	巷子，两条~;巷子，两条～
巾	kɐn1a	围~;围～
巿	si3	~场，城~;～场，城～
布	pu5	红~，~料;红～，～料
帆	fan2	~船;～船
希	hi1a	~望;～望
帕	pʰɐk8a	手~;手～
帖	tʰiɛp8a	请~;请～
帝	ti5	皇~;皇～
帥	ɬɔi5	元~;元～
師	sa1a	老~，~父;老～，～父
席	tsʰiɐt8a	酒~，主~
席	ʦʰiɐt8a	酒～，主～
帳	tsɔn5	蚊~
帳	ʦɔn5	蚊～
帶	tai5	鞋~;鞋～
常	sɔŋ2	经~，~识;姓;经～，～识；姓
帽	mɔ3	草~;草～
幅	fok7	一~画，~度;一～画，～度
幕	mɔn8a	报~，~布;报～，～布
幣	pʰi3	人民~;人民～
幫	pɔn1a	~忙;～忙
干	kɔn1a	天~地支;~扰;天～地支；～扰
平	pʰian2	~头，~地[白];～头，～地[白]
平	pʰɐn2	和~，~时[文];和～，～时[文]
年	ȵan2	过~;过～
幸	hɐn3	荣~，~福;荣～，～福
幹	kɔn5	~部，才~;～部，才～
幺	jɐt7	～二三
幻	van3	科~，~想;科～，～想
幼	jiu5	细小，~稚;细小，～稚
幽	jiu1b	~默;～默
幾	ki1a	~乎;～乎
幾	ki3	~只;~何;～只;～何
庇	pi5	包~，~护;包～，～护
序	tsʰui3	顺~
序	ʦʰui3	顺～
底	tɛ3	水~;水～
店	tiam5	开~;开～
庚	kɐn1a	天干，庚辛壬癸
府	fu3	政~;政～
度	tʰu3	~数，长~;思~;～数，长～;思～
座	tsʰɔ3	~位，上~
座	ʦʰɔ3	～位，上～
庫	fu5	水~，仓~;水～，仓～
庭	tʰɐn2	家~，~院;家～，～院
庵	ʔɐm1a	尼姑~;尼姑～
庶	sa5	~民;～民
康	hɔn1a	健~;健～
庸	jioŋ2	平~，~俗;平～，～俗
廁	tsʰi5	~所，公~
廁	ʦʰi5	～所，公～
廂	ɬiœŋ1a	~房，车~;～房，车～
廈	ha3	偏廈(厢房);~门，大~;偏廈（厢房）;～门，大～
廉	liam2	清~，~洁;清～，～洁
廊	lɔŋ2	走~;走～
廓	kɔk8a	轮~;轮～
廖	liau3	姓
廟	miau3	和尚~;和尚～
廠	tsʰɔŋ3	~长
廠	ʦʰɔŋ3	～长
廢	fei5	~品，作~;～品，作～
廣	kɔŋ3	推~;~东(地名);推～；～东（地名）
廬	lu2	~山;～山
廳	tʰɐn1a	客~，~长;客～，～长
延	jan2	~长，~安;～长，～安
廷	tʰɐn2	朝~;朝～
建	kian5	~设;～设
弄	loŋ3	玩~;玩～
弊	pʰi3	作~;作～
式	sɐt8a	~样，公~;～样，公～
弓	koŋ1a	~箭;～箭
引	jɐn3	吸~;吸～
弘	hian2	~扬;～扬
弟	tʰi3	兄~[文];弟弟，老~[白];兄～[文];弟弟，老～[白]
弦	hian2	琴~;琴～
弱	ȵɔk8a	~点;～点
張	tsɔŋ1a	紧~;姓;装东西
張	ʦɔŋ1a	紧～；姓；装东西
強	kʰiœŋ2	~大，坚~;～大，坚～
強	kʰiœŋ3	勉~;勉～
弼	pɐk8a	~马温;任~时;～马温；任～时
彈	tʰan2	~琴;～琴
彈	tʰan3	子~;子～
彌	ȵi2	~补，阿~陀佛;～补，阿～陀佛
彎	van1b	转~;转～
彙	fɐi3	词~;词～
形	jɐn2	~状，地~;～状，地～
彩	tsʰɔi3	~色
彩	ʦʰɔi3	～色
彪	piau1b	林~;林～
彬	pɐn1b	文质~~;人名用字;文质～～；人名用字
彭	pʰɐŋ2	姓，~德怀;姓，～德怀
影	jɐn3	电~;电～
彷	fɔn3	~佛;～佛
役	jiɐt8a	战~;战～
彼	pʰi3	~此;～此
彿	fɐt8a	仿~;仿～
往	vɔŋ3	来~，~日;来～，～日
征	tsiɐn1a	长~，特~
征	ʦiɐn1a	长～，特～
待	tʰɔi3	等~，~人接物;等～，～人接物
很	hɐn3	~大;～大
律	luk8a	法~，~师;法～，～师
後	hɐi3	~生，~来[文];~日[白];～生，～来[文];～日[白]
徐	tsʰy2	姓
徐	ʦʰy2	姓
徑	kiɐn5	半~;半～
徒	tʰu2	~弟;～弟
得	tɐt8a	获~，~意;获～，～意
徛	kʰi1a	站立;(山)斜度高;站立；（山）斜度高
從	tsʰoŋ2	~容;跟~，~来
從	ʦʰoŋ2	～容;跟～，～来
御	jy3	~用文人;～用文人
復	fok8a	反~;恢~，~原，报~;反～;恢～，～原，报～
循	tsʰɐn2	遵~，~环
循	ʦʰɐn2	遵～，～环
微	mi2	稍~;稍～
徵	tsɐn1a	~求
徵	ʦɐn1a	～求
德	tɐt8a	品~;~国(国名);品～；～国（国名）
徹	tsʰiɛt8a	~底
徹	ʦʰiɛt8a	～底
徽	fɐi1a	国~，~章;国～，～章
心	ɬɐm1a	~肝，内~;～肝，内～
必	piɛt8a	~须;～须
忌	ki5	禁~，~讳，~日[文];做~(做法事)[白];禁～，～讳，～日[文];做～（做法事）[白]
忍	ȵɐn1a	~耐，~受;～耐，～受
志	tsi5	~气，~愿
志	ʦi5	～气，～愿
忘	mɔŋ2	~记，遗~[文];~记，遗~[白];添~(忘记)[白];～记，遗～[文];～记，遗～[白];添～（忘记）[白]
忙	mɔn2	农~，~碌;农～，～碌
忠	tsoŋ1a	~心
忠	ʦoŋ1a	～心
快	fai5	~车;～车
念	ȵam3	~经，怀~;～经，怀～
忽	fɐt7	~然;～然
忿	fɐn3	~~不平;～～不平
怒	nu5	愤~，~气;愤～，～气
怕	pʰa5	害怕，惊~;害怕，惊～
怖	pu5	恐~;恐～
思	ɬia1a	~想;意~;～想;意～
怠	tʰɔi2	~慢，~工;～慢，～工
怡	ʔi2	心旷神~;人名用字;心旷神～；人名用字
急	kɐp8a	心~;心～
性	ɬiɐn5	~别，天~;～别，天～
怨	jan5	~人，埋~;～人，埋～
怪	kai5	奇~;奇～
怯	ɬɛ5	胆~;胆～
恆	hɐn2	~心，永~;～心，永～
恐	hoŋ3	~怖;～怖
恢	fɔi1a	~复;～复
恤	ɬɐt8a	体~，抚~;体～，抚～
恥	tsʰi3	~辱
恥	ʦʰi3	～辱
恨	hɐn3	仇~;仇～
恩	jɐn1a	~人;～人
恭	koŋ1a	~敬;～敬
息	ɬɐt8a	休~[文];子息，孙~[白];休～[文];子息，孙～[白]
恰	hɐp7	~切，~当;～切，～当
悄	tsʰiau5	静~~
悄	ʦʰiau5	静～～
悅	jæk8a	愉~;愉～
悉	ɬɐn3	熟~;熟～
悔	fɐi3	后~;后～
悟	ʔŋ̍3	觉~;孙~空;觉～；孙～空
悠	jiu2	~闲，历史~久;～闲，历史～久
患	van3	~病，忧~;～病，忧～
悲	pi1a	~伤;～伤
悴	ɬui5	憔~;憔～
悶	mɐn5	烦~，~热;烦～，～热
情	tsʰiɐn1a	亲~(亲戚)[白]
情	tsʰiɐn2	感~，~节[文]
情	ʦʰiɐn1a	亲～（亲戚）[白]
情	ʦʰiɐn2	感～，～节[文]
惑	væk7	迷~;迷～
惜	ɬiɐt8a	疼爱[白];可~，珍~[文];可～，珍～[文]
惟	vɐi2	~一;～一
惠	vɐi3	~州，优~;～州，优～
惡	vu5	可~;可～
惡	ʔɔk8a	善~，~霸;善～，～霸
惰	tsʰui2	~性
惰	ʦʰui2	～性
惱	nɔ3	烦~[文];讨厌，不喜欢[白];烦～[文]
想	ɬiœŋ3	~法，思~;～法，思～
惶	kʰɔŋ2	害怕
惹	ja1a	~事;～事
愁	siu2	~眉苦脸;～眉苦脸
愈	jy3	病~;病～
意	ji5	~思;～思
愚	jy2	~蠢，~公移山;～蠢，～公移山
感	kam3	~谢，~动;～谢，～动
愧	kʰuɐi5	惭~;惭～
愼	sɐn3	谨~，~重;谨～，～重
慈	tsʰi2	~悲，~禧太后
慈	ʦʰi2	～悲，～禧太后
態	tʰai5	~度，心~;～度，心～
慌	fɔŋ1a	~张，心~;～张，心～
慕	mu5	羡~，~名而来;羡～，～名而来
慘	tsʰam3	悲~
慘	ʦʰam3	悲～
慚	tsʰam2	~愧
慚	ʦʰam2	～愧
慢	man3	~车;～车
慣	kuɔn5	习~;习～
慧	vɐi3	智~;智～
慨	kʰɔi5	慷~，感~;慷～，感～
慪	ʔɐi5	~气;～气
慫	tsoŋ5	~恿
慫	ʦoŋ5	～恿
慮	lui3	考~;考～
慰	vɐi5	安~，~问;安～，～问
慳	han1a	节俭
慶	hiɐn5	~祝;～祝
慷	hɔn1a	~慨;～慨
慾	jiok8a	~望，贪~;～望，贪～
憂	jiu1b	~虑，担~;～虑，担～
憎	tsɐn1a	~恨
憎	ʦɐn1a	～恨
憐	lien2	可~[文];可~[白];可～[文];可～[白]
憑	pʰɐŋ2	文~，~借[文];倚靠，~墙[白];文～，～借[文];倚靠，～墙[白]
憤	fɐn3	气~，~怒;气～，～怒
憫	mɐn5	怜~;怜～
憲	hian5	~法;～法
憶	jɐt7	回~;回～
憾	ham3	遗~;遗～
懂	toŋ3	懵~，唔懂(不懂);懵～，唔懂（不懂）
懇	hɐn3	~求，诚~;～求，诚～
懈	hai3	松~，坚持不~;松～，坚持不～
應	jɐn1a	~当，~该;～当，～该
應	jɐn5	~用，响~;～用，响～
懊	ʔɔ5	~恼;~悔;～恼;～悔
懲	tsʰɐn2	~罚，严~
懲	ʦʰɐn2	～罚，严～
懵	moŋ3	~懂;～懂
懶	lan1a	懒惰，~尸;懒惰，～尸
懷	vai2	~疑;～疑
懸	jui2	~挂，~崖;*～挂，～崖
懼	kʰy3	恐~;恐～
戀	lian2	~爱;～爱
戈	kʰɔ1a	干~，~壁;干～，～壁
戊	mu3	~戌变法;～戌变法
戌	ɬɐt7	戊~变法;戊～变法
戍	ɬɐp7	~边;～边
戎	jioŋ2	~马生涯;～马生涯
成	sɐn2	~功，完~[文];两~[白];事成，做~[白];～功，完～[文];两～[白];事成，做～[白]
我	ŋai2	涯，第一人称[白]
我	ŋɔ2	自~[文];自～[文]
戒	kai5	~烟，猪八~;～烟，猪八～
或	væk7	~者;～者
戚	tsʰɐt8a	亲~;姓，~继光
戚	ʦʰɐt8a	亲～；姓，～继光
戟	kit8a	巴~(中药，鸡肠风);巴～（中药，鸡肠风）
截	tsiɛt8a	~断
截	ʦiɛt8a	～断
戰	tsan5	~斗
戰	ʦan5	～斗
戲	hi5	做~;做～
戴	tai5	姓;~帽;姓；～帽
戶	fu3	~口;～口
戽	fu5	~水(泼水)，~斗;～水（泼水），～斗
房	fɔn2	~间;～间
房	fɔŋ2	姓，~玄龄;姓，～玄龄
所	ɬɔ3	~以;派出~;～以；派出～
扁	pian3	圆扁
扇	san5	扇子[名]
手	siu3	~脚，~段;～脚，～段
扌百	mæk8a	大力打
才	tsʰɔi2	人~，~气，秀~
才	ʦʰɔi2	人～，～气，秀～
打	ta3	~针;～针
托	tʰɔk8a	手承物，~盘;手承物，～盘
扛	kʰɔŋ1a	肩扛，双手抬
扣	kʰɐi5	~钱，~压;～钱，～压
扭	niu3	~面帕，~动;～面帕，～动
扮	pan3	打~;打～
扯	tsʰa3	~开，~烂
扯	ʦʰa3	～开，～烂
扳	pan3	~手，~开;～手，～开
扶	fu2	~贫，~手[文];搀扶，~起来[白];～贫，～手[文];搀扶，～起来[白]
批	pʰɛ1a	~评，大~;螺丝~;～评，大～;螺丝～
扼	ʔɐt8a	~杀，~制;～杀，～制
找	tsau3	~钱，查~
找	ʦau3	～钱，查～
承	sɐn2	~担，继~;～担，继～
技	kʰi5	~术[文];杂~[白];～术[文];杂～[白]
抄	tsʰau1a	~书
抄	ʦʰau1a	～书
把	pa3	~握，~脉;～握，～脉
抑	jɐt8a	~制，压~;～制，压～
抓	tsa1a	~紧
抓	ʦa1a	～紧
投	tʰɐi2	~降;～降
抖	tɐi3	发~;发～
抗	kʰɔn5	反~，~战;反～，～战
折	sæk8a	~本(赔本);～本（赔本）
折	tsiɛt8a	~断，打~
折	ʦiɛt8a	～断，打～
披	pʰi1a	~肩，~露;～肩，～露
抬	tʰɔi2	两个人抬
抱	lam3	拥抱
抵	tɛ3	~押;用手抵挡;～押
抹	mæk8a	~桌，~布;～桌，～布
押	ʔæp8a	抵~，~送;抵～，～送
抽	tsʰiu1a	~出
抽	ʦʰiu1a	～出
抿	mɐn1b	小口喝
拆	tsʰæk8a	~开
拆	ʦʰæk8a	～开
拇	mu3	~指;～指
拈	nian1a	用指头捏取物，~起来;用指头捏取物，～起来
拉	lai1a	拖~;拖～
拋	pʰau1a	~弃;～弃
拌	pan5	凉~，搅~;凉～，搅～
拍	pʰæk8a	~片，~球;～片，～球
拐	kuai3	~卖，铁~李;~脚(瘸腿);～卖，铁～李;～脚（瘸腿）
拒	kʰy3	~绝;～绝
拔	pʰæk8b	~河，选~;～河，选～
拖	tʰɔ1a	~拉机;～拉机
拖	tʰɔ1b	抽屜
拘	kʰy1a	~留;～留
拙	tsʰuk8a	勤能补~
拙	ʦʰuk8a	勤能补～
拚	pʰɐn5	~命;～命
招	tsau1a	~生
招	ʦau1a	～生
括	kʰɔk8a	包~;包～
拯	sɐn2	~救;包~(人名);～救；包～（人名）
拱	koŋ3	~手，~桥;～手，～桥
拳	kʰuan2	~头;～头
拴	tsʰuɔn2	拴住(捆绑)
拴	ʦʰuɔn2	拴住（捆绑）
拼	pʰɐn1a	~音;～音
拾	sɐp8a	收~;收～
持	tsʰi2	支~
持	ʦʰi2	支～
指	tsi3	手~，~甲
指	ʦi3	手～，～甲
按	ʔɔn5	~照;～照
挑	tʰiau1a	~剔，~担;～剔，～担
挖	væk8a	~掘[文];穵[白];～掘[文]
挨	ʔai2	~打，~近;～打，～近
挪	nɔ2	~用公款;～用公款
振	tsɐn5	~动
振	ʦɐn5	～动
挺	tʰɐn2	坚~，叶~[文];~起来[白];坚～，叶～[文];～起来[白]
挽	man3	~留，手~手;～留，手～手
挾	kiɛp8a	~菜;～菜
捅	tʰoŋ3	~破;～破
捉	tsɔk8a	捕~，~棋(下棋)
捉	ʦɔk8a	捕～，～棋（下棋）
捋	lɔk8a	捋袖子;~骨头(啃骨头);～骨头（啃骨头）
捎	ɬau1a	~带，~口信;～带，～口信
捏	niam1a	以指尖捏取小面积
捐	kian1a	~钱;～钱
捕	pʰu3	逮~，~快;逮～，～快
捧	pʰɐn5	吹~;吹～
捨	sa3	~唔得(舍不得);～唔得（舍不得）
捱	ŋai2	难~，~苦;难～，～苦
捲	kuan3	~起来[动];～起来[动]
捷	tsiɛp8a	~报，大~，敏~
捷	ʦiɛp8a	～报，大～，敏～
捺	nai5	撇~;撇～
掀	hien1a	~起[文];～起[文]
掀	tsan1a	~被[白]
掀	ʦan1a	～被[白]
掂	ȵiau5	~量
掃	ɬɔ5	~地[动];~把[名];～地[动];～把[名]
授	siu3	教~;教～
掉	tʰiau3	~头，~队;～头，～队
掌	tsɔŋ3	巴~，~握
掌	ʦɔŋ3	巴～，～握
掐	nian3	~颈(掐脖子);～颈（掐脖子）
排	pʰai2	~队;～队
掘	kuk8a	挖~;挖～
掘	kʰɐt8a	挖~;挖～
掛	kʰa5	~起来，牵~，~钩;～起来，牵～，～钩
掠	lœk8a	~夺;～夺
採	tsʰɔi3	~集
採	ʦʰɔi3	～集
探	tʰam5	试~;试～
接	tsiɛp8a	迎~，~待
接	ʦiɛp8a	迎～，～待
控	hoŋ5	~制;～制
推	tʰui1a	~荐，~动;～荐，～动
掩	ȵam3	~护;～护
措	tsʰu5	~施
措	ʦʰu5	～施
揀	kan1a	挑选
揉	ȵiu2	~烂;～烂
描	miau2	~写;～写
提	tʰi2	~问，~醒;～问，～醒
插	tsʰæp8a	~花
插	ʦʰæp8a	～花
揖	jɐp7	作~;作～
揚	jiɔŋ2	表~，发~;表～，发～
換	vɔn3	交~[文];~水[白];金不换[白];交～[文];～水[白]
揞	ɬɐm3	把粉末撒在表面
揞	ʔɐm1a	手覆，揞住
握	ʔɔk8a	~手，把~;～手，把～
揢	nian3	用虎口掐
揫	mɐn1a	揪头发
揭	kʰiɛt8a	~发，~露;~阳(地名);～发，～露;～阳（地名）
揮	fɐi1a	指~;指～
援	vɔn3	~助，支~;～助，支～
損	ɬiɐn3	~坏;～坏
搖	ȵiau2	动~，~篮;动～，～篮
搜	ɬɐi3	~查;～查
搞	kau3	~活动;～活动
搧	tsan5	扇扇子，扇耳光[动]
搧	ʦan5	扇扇子，扇耳光[动]
搬	pan1a	~运;～运
搭	tæp8a	~车;衣服搭在肩上;～车；衣服搭在肩上
搶	tsʰiœŋ3	~劫
搶	ʦʰiœŋ3	～劫
摔	tɐp8a	~跤;～跤
摘	tsɐt8a	~菜
摘	ʦɐt8a	～菜
摝	lok7	搅拌，~水;搅拌，～水
摟	lam3	搂抱
摧	tsʰui1a	~残
摧	ʦʰui1a	～残
摩	mɔ1b	~擦，按~;～擦，按～
摳	kʰy1a	挖
摸	mɔ1a	~来~去[白];～来～去[白]
摸	mɔ1b	偷偷~~[文];偷偷～～[文]
摹	mɔ2	~仿，描~;～仿，描～
摺	tsiɛt8a	~被，~叠
摺	ʦiɛt8a	～被，～叠
撇	pʰiɛt8a	~捺，~开;～捺，～开
撈	lai2	~起来[白];～起来[白]
撈	lau2	打~局[文];打～局[文]
撐	tsʰɐn1a	支~，~开
撐	ʦʰɐn1a	支～，～开
撒	ɬæk8a	~手，~种;～手，～种
