#漢字	音標	解釋
褪	tʰui3	
兌	tʰui3	
退	tʰui5	
稅	tʰui5	
內	nui3	
雷	lui2	
儡	lui2	傀~
累	lui3	
瘻	lui3	
壘	lui3	
垒	lui3	
類	lui3	
淚	lui3	
嘴	tsui3	
敍	tsui3	
最	tsui5	
醉	tsui5	
趨	tsʰui1	
催	tsʰui1	
崔	tsʰui1	
吹	tsʰui1	
炊	tsʰui1	
隨	tsʰui2	
罪	tsʰui3	
聚	tsʰui3	
翠	tsʰui5	
脆	tsʰui5	
須	sui1	
鬚	sui1	
需	sui1	
雖	sui1	
綏	sui1	
衰	sui1	白
髓	sui2	
瑞	sui3	
垂	sui3	
粹	sui3	
遂	sui3	
墜	sui3	
穗	sui3	
碎	sui5	
追	tʂui1	
錐	tʂui1	
龜	kui1	
圭	kui1	
閨	kui1	
歸	kui1	
潰	kui3	
詭	kui3	
軌	kui3	
鬼	kui3	
虧	kʰui1	
規	kʰui1	
窺	kʰui1	
畦	kʰui2	
逵	kʰui2	
葵	kʰui2	
櫃	kʰui3	
跪	kʰui3	
愧	kʰui5	
擔	tam1	
耽	tam1	
膽	tam3	
擔	tam5	挑~
貪	tʰam1	
淡	tʰam1	白
潭	tʰam2	
譚	tʰam2	
痰	tʰam2	
淡	tʰam3	
談	tʰam3	
探	tʰam5	
南	nam2	
男	nam2	
腩	nam3	
□	nam3	抱的意思
藍	lam2	
籃	lam2	
覽	lam3	
纜	lam3	
攬	lam3	
欖	lam3	
濫	lam3	
檁	lam3	
艦	lam3	
簪	tsam1	
斬	tsam3	
眨	tsam3	
蘸	tsam5	
參	tsʰam1	
蔘	tsʰam1	
蠶	tsʰam2	
讒	tsʰam2	
饞	tsʰam2	
攙	tsʰam2	
慘	tsʰam3	
慚	tsʰam3	
暫	tsʰam3	
站	tsʰam3	
杉	tsʰam5	
三	sam1	
衫	sam1	
森	sam1	
參	sam1	
蔘	sam1	
滲	sam3	
沾	tʂam1	
霑	tʂam1	
黏	tʂam1	
佔	tʂam1	
占	tʂam1	
瞻	tʂam1	
佔	tʂam5	
占	tʂam5	
佔	tʂam5	
蟾	ʂam2	
陝	ʂam3	
閃	ʂam3	
甘	kam1	
柑	kam1	
泔	kam1	
監	kam1	国子~
感	kam3	
敢	kam3	
橄	kam3	
減	kam3	
鑑	kam5	
尷	kam5	
監	kam5	~视
坎	kʰam5	
巖	ŋam2	
堪	ham1	
龕	ham1	
函	ham2	
砍	ham2	
鹹	ham2	
咸	ham2	
銜	ham2	
含	ham3	
撼	ham3	
憾	ham3	
陷	ham3	
餡	ham3	
勘	ham5	
喊	ham5	
嵌	ham5	
庵	am1	
菴	am1	
揞	am3	
暗	am5	
闇	am5	
點	tiam3	
掂	tiam5	
店	tiam5	
墊	tiam5	
添	tʰiam1	
甜	tʰiam2	
舔	tʰiam3	用舌舔食物
粘	niam1	
拈	niam1	~东西
廉	liam2	
鐮	liam2	
簾	liam2	
臉	liam3	
殮	liam3	
斂	liam3	
殮	liam3	
尖	tsiam1	
籤	tsʰiam1	
簽	tsʰiam1	
殲	tsʰiam1	~灭
潛	tsʰiam2	
漸	tsʰiam3	
嚴	ȵiam2	
染	ȵiam3	
念	ȵiam3	
唸	ȵiam3	
冉	ȵiam3	
驗	ȵiam3	
儼	ȵiam3	
兼	kiam1	
撿	kiam3	
劍	kiam5	
鉗	kʰiam2	
儉	kʰiam3	
謙	hiam1	
嫌	hiam2	
險	hiam3	
淹	iam1	
閹	iam1	
掩	iam1	
醃	iam1	
鹽	iam2	
焰	iam2	
豔	iam3	
炎	iam3	
閻	iam3	
厭	iam5	
班	pan1	
斑	pan1	
般	pan1	
頒	pan1	
搬	pan1	
崩	pan1	
扳	pan1	
板	pan3	
闆	pan3	
版	pan3	
半	pan5	
絆	pan5	
潘	pʰan1	
攀	pʰan1	
盤	pʰan2	
伴	pʰan2	
拌	pʰan2	
朋	pʰan2	
鵬	pʰan2	
扮	pʰan3	
辦	pʰan3	
盼	pʰan5	
拼	pʰan5	
判	pʰan5	
叛	pʰan5	
胖	pʰan5	
襻	pʰan5	
滿	man1	
晚	man1	
瞞	man2	
蠻	man2	
慢	man3	
饅	man3	
漫	man3	
幔	man3	
萬	man3	
万	man3	
蔓	man3	
番	fan1	
翻	fan1	
藩	fan1	
幡	fan1	
桓	fan2	
凡	fan2	
梵	fan2	
帆	fan3	
範	fan3	
范	fan3	
犯	fan3	
飯	fan3	
瓣	fan3	
反	fan3	
煩	fan3	
繁	fan3	
樊	fan3	
泛	fan5	
氾	fan5	
汎	fan5	
貶	fan5	
彎	van1	
灣	van1	
挽	van2	
輓	van2	
幻	van2	
還	van2	
環	van2	
患	van3	
宦	van3	
丹	tan1	
單	tan1	
登	tan1	
燈	tan1	
旦	tan5	
坦	tan5	
誕	tan5	
灘	tʰan1	
攤	tʰan1	
毯	tʰan2	
檀	tʰan2	
彈	tʰan2	
撣	tʰan2	
騰	tʰan2	
疼	tʰan2	
膽	tʰan2	
但	tʰan3	
蛋	tʰan3	
但	tʰan3	
炭	tʰan5	
嘆	tʰan5	
難	nan2	困~
難	nan3	灾~
懶	lan1	
蘭	lan2	
欄	lan2	
攔	lan2	
爛	lan3	
曾	tsan1	
增	tsan1	
憎	tsan1	
僧	tsan1	
綻	tsan3	
盞	tsan3	
棧	tsan3	
贊	tsan5	
灒	tsan5	
撰	tsan5	
餐	tsʰan1	
層	tsʰan2	
殘	tsʰan2	
曾	tsʰan2	~经
鏟	tsʰan3	
產	tsʰan3	
燦	tsʰan5	
篡	tsʰan5	
山	san1	
刪	san1	
珊	san1	
閂	san1	
拴	san1	
散	san3	药~
傘	san5	
疝	san5	
散	san5	~开
氈	tʂan1	
毡	tʂan1	
展	tʂan3	
戰	tʂan5	
顫	tʂan5	
纏	tʂʰan2	
蟬	ʂan2	
禪	ʂan2	
善	ʂan3	
羨	ʂan3	
羡	ʂan3	
膳	ʂan3	
單	ʂan3	姓
扇	ʂan5	
搧	ʂan5	
羶	ʂan5	
然	ʐan2	
燃	ʐan2	
艱	kan1	
間	kan1	
奸	kan1	
姦	kan1	
簡	kan3	
橺	kan3	
柬	kan3	
楝	kan3	
澗	kan3	
鐧	kan3	
繭	kan3	
筧	kan3	
諫	kan5	
間	kan5	离~
顏	ŋan2	
頑	ŋan2	
眼	ŋan3	
雁	ŋan3	
硏	ŋan3	
閒	han2	
閑	han2	
恆	han2	
限	han3	
莧	han3	
晏	an5	
邊	pian1	
編	pian1	
鞭	pian1	
辮	pian1	
貶	pian3	
扁	pian3	
匾	pian3	
變	pian5	
篇	pʰian1	
偏	pʰian1	
蝙	pʰian1	
便	pʰian2	~宜
辨	pʰian3	
辯	pʰian3	
汴	pʰian3	
便	pʰian3	方~
騙	pʰian5	
遍	pʰian5	
片	pʰian5	
免	mian1	
勉	mian1	
澠	mian1	
棉	mian2	
綿	mian2	
眠	mian2	
娩	mian3	
緬	mian3	
面	mian5	
麪	mian5	
顚	tian1	
癲	tian1	
典	tian3	
腆	tian3	
天	tʰian1	
田	tʰian2	
塡	tʰian2	
電	tʰian3	
殿	tʰian3	
奠	tʰian3	
佃	tʰian3	
輦	nian3	
連	lian2	
蓮	lian2	
憐	lian2	
聯	lian2	
練	lian3	
煉	lian3	
楝	lian3	
煎	tsian1	
鏈	tsian1	
箋	tsian1	
剪	tsian3	
濺	tsian3	
賤	tsian3	
箭	tsian5	
餞	tsian5	
薦	tsian5	
遷	tsʰian1	
千	tsʰian1	
韆	tsʰian1	
錢	tsʰian2	
前	tsʰian3	
淺	tsʰian3	
踐	tsʰian3	
仙	sian1	
鮮	sian1	
先	sian1	
癬	sian3	
線	sian5	
年	ȵian2	
元	ȵian2	
原	ȵian2	
源	ȵian2	
願	ȵian3	
堅	kian1	
跟	kian1	
肩	kian1	
掮	kian1	
捐	kian1	
見	kian5	
犬	kian5	
乾	kʰian2	
權	kʰian2	
虔	kʰian2	
拳	kʰian2	
觀	kʰian2	
件	kʰian3	
犍	kʰian3	
鍵	kʰian3	
牽	hian1	
賢	hian2	
弦	hian2	
絃	hian2	
玄	hian2	
絃	hian2	
懸	hian2	
演	hian3	
遣	hian3	
現	hian3	
顯	hian3	
煙	ian1	
菸	ian1	
烟	ian1	
冤	ian1	
淵	ian1	
涎	ian2	
焉	ian2	
延	ian2	
彥	ian2	
諺	ian2	
完	ian2	
圓	ian2	
員	ian2	
沿	ian2	
鉛	ian2	
椽	ian2	
緣	ian2	
袁	ian2	
園	ian2	
阮	ian2	
轅	ian2	
硯	ian3	
遠	ian3	
眩	ian3	
宛	ian3	
燃	ian3	
燕	ian5	
嚥	ian5	
宴	ian5	
怨	ian5	
縣	ian5	
關	kuan1	
慣	kuan5	
戀	lyan2	
宣	syan1	
選	syan3	
旋	syan3	
鏇	syan3	
錠	syan3	
篆	syan3	
軟	ȵyan1	
絹	kyan1	
卷	kyan3	
捲	kyan3	
眷	kyan5	
券	kyan5	
倦	kʰyan3	
喧	hyan1	
圈	hyan1	
勸	hyan5	
楦	hyan5	
院	yan2	
烹	pʰaŋ1	
彭	pʰaŋ2	
膨	pʰaŋ2	
棚	pʰaŋ2	
棒	pʰaŋ3	
盲	maŋ2	
虻	maŋ2	
萌	maŋ2	
盟	maŋ2	
猛	maŋ3	
孟	maŋ3	
冷	laŋ1	
爭	tsaŋ1	
箏	tsaŋ1	
撐	tsʰaŋ1	
撑	tsʰaŋ1	
橙	tsʰaŋ2	
澄	tsʰaŋ2	
睜	tsʰaŋ5	
掙	tsʰaŋ5	
生	saŋ1	
牲	saŋ1	
甥	saŋ1	
笙	saŋ1	
省	saŋ3	节~
正	tʂaŋ1	~月
鄭	tʂʰaŋ3	
聲	ʂaŋ1	
成	ʂaŋ2	
城	ʂaŋ2	
粳	kaŋ1	
庚	kaŋ1	
耕	kaŋ1	
羹	kaŋ1	
更	kaŋ1	~换
耿	kaŋ³t	
更	kaŋ³t	~加
埂	kʰaŋ3	田~
哽	kʰaŋ3	~骨
梗	kʰaŋ3	
硬	ŋaŋ3	
坑	haŋ1	
亨	haŋ1	
衡	haŋ2	
行	haŋ2	~为
行	haŋ3	品~
鶯	aŋ1	
丙	piaŋ3	
餠	piaŋ3	
炳	piaŋ3	
柄	piaŋ5	
坪	pʰiaŋ2	
病	pʰiaŋ3	
銘	miaŋ2	
名	miaŋ2	
明	miaŋ2	清~
命	miaŋ3	
釘	tiaŋ1	
頂	tiaŋ3	
廳	tʰiaŋ1	
聽	tʰiaŋ1	
汀	tʰiaŋ1	
艇	tʰiaŋ3	
嶺	liaŋ1	
領	liaŋ1	~导
零	liaŋ2	~头
井	tsiaŋ3	
靑	tsʰiaŋ1	
蜻	tsʰiaŋ1	
晴	tsʰiaŋ2	
請	tsʰiaŋ3	
淨	tsʰiaŋ3	
腥	siaŋ1	
醒	siaŋ3	
姓	siaŋ5	
迎	ȵiaŋ2	
驚	kiaŋ1	
頸	kiaŋ3	
鏡	kiaŋ5	
□	kʰiaŋ3	节约的意思
輕	hiaŋ1	
營	iaŋ2	
螢	iaŋ2	
型	iaŋ2	
贏	iaŋ2	
塋	iaŋ2	
影	iaŋ3	
映	iaŋ3	
轟	kuaŋ1	
迥	kuaŋ3	
弘	uaŋ2	
橫	uaŋ2	
宏	uaŋ2	
彬	pen1	
賓	pen1	
檳	pen1	
冰	pen1	
兵	pen1	
濱	pen1	
秉	pen3	
殯	pen5	
鬢	pen5	
貧	pʰen2	
頻	pʰen2	
憑	pʰen2	
凭	pʰen2	
平	pʰen2	
評	pʰen2	
逬	pʰen5	
敏	men1	
憫	men1	
閩	men2	
抿	men2	
明	men2	
鳴	men2	
瞪	ten1	~眼
等	ten3	
凳	ten5	
訂	ten5	
定	tʰen3	
錠	tʰen3	
鋌	tʰen3	
鄧	tʰen5	
聽	tʰen5	~任
佞	nen3	
寧	nen3	~可
鄰	len2	
磷	len2	
鱗	len2	
吝	len5	~惜
蹭	tsʰen3	
贈	tsʰen3	~送
星	sen1	
省	sen3	~长
珍	tʂen1	
眞	tʂen1	
徵	tʂen1	
征	tʂen1	
蒸	tʂen1	
榛	tʂen1	
臻	tʂen1	
貞	tʂen1	
偵	tʂen1	
鎭	tʂen5	
振	tʂen5	
震	tʂen5	
證	tʂen5	
証	tʂen5	
症	tʂen5	
癥	tʂen5	
正	tʂen5	
政	tʂen5	
稱	tʂʰen1	~呼
陳	tʂʰen2	
塵	tʂʰen2	
澄	tʂʰen2	
呈	tʂʰen2	
現	tʂʰen2	
程	tʂʰen2	
逞	tʂʰen2	
陣	tʂʰen3	
診	tʂʰen3	
疹	tʂʰen3	
整	tʂʰen3	
拯	tʂʰen3	~救
趁	tʂʰen5	
稱	tʂʰen5	相~
身	ʂen1	
申	ʂen1	
伸	ʂen1	
升	ʂen1	
昇	ʂen1	
勝	ʂen1	
升	ʂen1	
昇	ʂen1	
神	ʂen2	
辰	ʂen2	
晨	ʂen2	
臣	ʂen2	
娠	ʂen2	
繩	ʂen2	
承	ʂen2	
乘	ʂen2	
蠅	ʂen2	
文	ʂen2	
塍	ʂen2	田~
腎	ʂen3	
愼	ʂen3	
剩	ʂen3	
盛	ʂen3	兴~
聖	ʂen5	
勝	ʂen5	~败
跟	ken1	
根	ken1	
僅	ken3	
緊	ken3	
謹	ken3	
勁	ken3	
莖	ken5	
澄	kʰen2	~清
懇	kʰen3	
近	kʰen3	
銀	ŋen2	
馨	hen1	
很	hen2	
形	hen2	
痕	hen2	
墾	hen3	
恨	hen3	
肯	hen3	
杏	hen3	
幸	hen3	
倖	hen3	
恩	en1	
針	tʂəm1	
斟	tʂəm1	
枕	tʂəm3	
深	tʂʰəm1	
甚	ʂəm3	
沈	ʂəm3	
瀋	ʂəm3	
審	ʂəm3	
嬸	ʂəm3	
葚	ʂəm3	
林	lim2	
淋	lim2	
琳	lim2	
臨	lim2	
斟	tsim1	~酒
浸	tsim5	
侵	tsʰim1	
尋	tsʰim2	
沈	tsʰim2	
瀋	tsʰim2	
寢	tsʰim3	
心	sim1	
壬	ȵim2	
吟	ȵim2	
任	ȵim2	姓
飮	ȵim3	~酒
任	ȵim3	责~
賃	ȵim3	租~
㳝	ȵim3	
今	kim1	
金	kim1	
錦	kim3	
禁	kim5	
軟	kʰim1	
襟	kʰim1	
琴	kʰim2	
禽	kʰim2	
吟	kʰim2	
岑	kʰim2	
擒	kʰim3	
撳	kʰim3	
音	im1	
陰	im1	
蔭	im1	
窨	im1	
淫	im3	
並	pin5	
倂	pin5	
幷	pin5	
聘	pʰin1	~请
甁	pʰin2	
屛	pʰin2	
萍	pʰin2	
姘	pʰin5	
拼	pʰin5	
丁	tin1	
釘	tin1	
亭	tʰin2	
停	tʰin2	
婷	tʰin2	
廷	tʰin2	
庭	tʰin2	
蜓	tʰin2	
挺	tʰin3	
寧	nin2	安~
靈	lin1	
玲	lin1	
伶	lin1	
拎	lin1	
翎	lin1	
陵	lin2	
凌	lin2	
淩	lin2	
菱	lin2	
令	lin3	
精	tsin1	
津	tsin1	
晶	tsin1	
睛	tsin1	
進	tsin5	
晉	tsin5	
親	tsʰin1	
淸	tsʰin1	
秦	tsʰin2	
情	tsʰin2	
盡	tsʰin3	
儘	tsʰin3	
儘	tsʰin3	
靜	tsʰin3	
靖	tsʰin3	
婧	tsʰin3	
親	tsʰin5	~家
辛	sin1	
新	sin1	
薪	sin1	
信	sin5	
訊	sin5	
性	sin5	
人	ȵin2	
認	ȵin3	
勒	ȵin3	
巾	kin1	
斤	kin1	
筋	kin1	
荊	kin1	
荆	kin1	
經	kin1	
境	kin3	
景	kin3	
警	kin3	
競	kin3	
竟	kin3	
敬	kin5	
徑	kin5	
勁	kin5	
芹	kʰin1	
卿	kʰin1	
傾	kʰin1	
鯨	kʰin2	
瓊	kʰin2	
勤	kʰin2	
擎	kʰin3	
頃	kʰin3	
興	hin1	~旺
慶	hin5	~祝
興	hin5	高~
因	in1	
姻	in1	
欣	in1	
殷	in1	
扔	in1	
鷹	in1	
鸚	in1	
櫻	in1	
嬰	in1	
纓	in1	
英	in1	
應	in1	~当
繩	in1	白
寅	in2	
仍	in2	
凝	in2	
盈	in2	
仁	in2	
引	in3	
隱	in3	
孕	in3	
釁	in3	
衅	in3	
印	in5	
應	in5	响~
雲	yn2	
云	yn2	
慰	yn3	
韻	yn3	
運	yn3	
暈	yn3	
歡	fon1	
款	fon3	
碗	von3	
剜	von3	
豌	von3	
援	von3	
腕	von3	
緩	von3	
畹	von3	
玩	von3	
翫	von3	
喚	von3	
煥	von3	
換	von3	
端	ton1	
短	ton3	
鍛	ton5	~炼
斷	ton5	决~
斷	tʰon1	~绝
團	tʰon2	
糰	tʰon2	
团	tʰon2	
段	tʰon3	
緞	tʰon3	
椴	tʰon3	
暖	non1	
卵	lon3	
亂	lon3	
篡	tson3	编~
攢	tson3	积~
鑽	tson5	
泉	tsʰon2	
竄	tsʰon³³¹	
酸	son1	
痠	son1	
算	son5	
專	tʂon1	
磚	tʂon1	
轉	tʂon3	
川	tʂʰon1	
穿	tʂʰon1	
傳	tʂʰon2	
喘	tʂʰon3	
傳	tʂʰon3	~记
串	tʂʰon5	
船	ʂon2	
肝	kon1	
竿	kon1	竹~
幹	kon1	~涉
乾	kon1	~涉
干	kon1	~涉
趕	kon3	
杆	kon3	
桿	kon3	
擀	kon3	
稈	kon3	稻~
斡	kon5	~部
看	kʰon5	~见
岸	ŋon3	
旱	hon1	
寒	hon2	
刊	hon2	
韓	hon2	
汗	hon3	
罕	hon3	
悍	hon3	
翰	hon3	
鼾	hon3	鼻~
漢	hon5	
安	on1	
鞍	on1	
按	on5	
案	on5	
官	kuon1	
棺	kuon1	
觀	kuon1	
鰥	kuon1	
冠	kuon1	衣~
管	kuon3	
館	kuon3	
貫	kuon5	
灌	kuon5	
罐	kuon5	
冠	kuon5	~军
觀	kuon5	姓
寬	kʰuon1	
幫	poŋ1	
邦	poŋ1	
榜	poŋ3	
謗	poŋ3	
滂	poŋ3	~沱
傍	pʰoŋ2	
旁	pʰoŋ2	
螃	pʰoŋ2	~蟹
龐	pʰoŋ2	~大
蚌	pʰoŋ3	
亡	moŋ2	
莽	moŋ2	
蟒	moŋ2	
芒	moŋ2	~草
茫	moŋ3	
忘	moŋ3	
妄	moŋ3	
望	moŋ3	
忙	moŋ3	~碌
荒	foŋ1	
謊	foŋ1	
慌	foŋ1	
方	foŋ1	
芳	foŋ1	
肪	foŋ1	
妨	foŋ2	
防	foŋ2	
房	foŋ2	
訪	foŋ2	
仿	foŋ3	
彷	foŋ3	
倣	foŋ3	
彷	foŋ3	
紡	foŋ3	
晃	foŋ3	
桄	foŋ3	
放	foŋ5	
汪	voŋ1	
往	voŋ1	
黃	voŋ2	
王	voŋ2	
皇	voŋ2	
蝗	voŋ2	
簧	voŋ2	
枉	voŋ3	
旺	voŋ3	
當	toŋ1	
黨	toŋ3	
擋	toŋ3	
當	toŋ5	~作
湯	tʰoŋ1	
堂	tʰoŋ2	
棠	tʰoŋ2	
唐	tʰoŋ2	
螳	tʰoŋ2	
塘	tʰoŋ2	
糖	tʰoŋ2	
蕩	tʰoŋ3	
躺	tʰoŋ3	
倘	tʰoŋ3	
趟	tʰoŋ5	
燙	tʰoŋ5	
囊	noŋ2	
曩	noŋ2	
瓤	noŋ2	
穰	noŋ2	
郞	loŋ2	
廊	loŋ2	
狼	loŋ2	
朗	loŋ2	
浪	loŋ3	
莊	tsoŋ1	
髒	tsoŋ1	
臟	tsoŋ1	
裝	tsoŋ1	
夯	tsoŋ1	
狀	tsoŋ3	
壯	tsoŋ5	
葬	tsoŋ5	
倉	tsʰoy1	
蒼	tsʰoy1	
瘡	tsʰoy1	
牀	tsʰoŋ2	
藏	tsʰoŋ3	
闖	tsʰoŋ3	
撞	tsʰoŋ3	
髒	tsʰoŋ3	心~
臟	tsʰoŋ3	心~
創	tsʰoŋ5	
桑	soŋ1	
喪	soŋ1	
嗓	soŋ1	
磉	soŋ1	
霜	soŋ1	
孀	soŋ1	
爽	soŋ3	
喪	soŋ5	~失
張	tʂoŋ1	
章	tʂoŋ1	
樟	tʂoŋ1	
掌	tʂoŋ3	
長	tʂoŋ3	生~
障	tʂoŋ5	
漲	tʂoŋ5	
仗	tʂoŋ5	
帳	tʂoŋ5	
賬	tʂoŋ5	
脹	tʂoŋ5	
瘴	tʂoŋ5	~气
昌	tʂʰoy1	
倡	tʂʰoy1	
腸	tʂʰoŋ2	
場	tʂʰoŋ2	
長	tʂʰoŋ2	~短
廠	tʂʰoŋ3	
丈	tʂʰoŋ3	
杖	tʂʰoŋ3	
唱	tʂʰoŋ5	
暢	tʂʰoŋ5	
商	ʂoŋ1	
傷	ʂoŋ1	
上	ʂoŋ1	~山
常	ʂoŋ2	
嘗	ʂoŋ2	
裳	ʂoŋ2	
償	ʂoŋ2	
賞	ʂoŋ3	
尙	ʂoŋ3	
上	ʂoŋ3	~面
岡	koŋ1	
崗	koŋ1	
剛	koŋ1	
綱	koŋ1	
缸	koŋ1	
江	koŋ1	
豇	koŋ1	
講	koŋ3	
港	koŋ3	
鋼	koŋ5	
降	koŋ5	下~
扛	kʰoŋ1	
狂	kʰoŋ2	
逛	kʰoŋ2	
抗	kʰoŋ5	
炕	kʰoŋ5	
曠	kʰoŋ5	
況	kʰoŋ5	
礦	kʰoŋ5	
骯	kʰoŋ5	
昂	ŋoŋ3	
康	hoŋ1	
糠	hoŋ1	
慷	hoŋ1	
匡	hoŋ1	
筐	hoŋ1	
眶	hoŋ1	
腔	hoŋ1	
航	hoŋ2	
杭	hoŋ2	
行	hoŋ2	银~
項	hoŋ3	
巷	hoŋ3	
晌	hoŋ3	
降	hoŋ3	~火
兩	lioŋ1	斤~
良	lioŋ2	
涼	lioŋ2	
糧	lioŋ2	
梁	lioŋ2	
樑	lioŋ2	
粱	lioŋ2	
量	lioŋ2	~米
亮	lioŋ3	
諒	lioŋ3	
輛	lioŋ3	
兩	lioŋ3	~个
量	lioŋ3	数~
將	tsioŋ1	
漿	tsioŋ1	
獎	tsioŋ5	
槳	tsioŋ5	
蔣	tsioŋ5	
醬	lioŋ5	
將	lioŋ5	大~
槍	tsʰioŋ1	
牆	tsʰioŋ2	
詳	tsʰioŋ2	
祥	tsʰioŋ2	
搶	tsʰioŋ3	
象	tsʰioŋ3	
像	tsʰioŋ3	
橡	tsʰioŋ3	
匠	tsʰioŋ3	
相	sioŋ1	
箱	sioŋ1	
廂	sioŋ1	
襄	sioŋ1	
鑲	sioŋ1	
湘	sioŋ1	
想	sioŋ3	
相	sioŋ5	~貌
仰	ȵioŋ1	
娘	ȵioŋ2	
孃	ȵioŋ2	
壤	ȵioŋ3	
攘	ȵioŋ3	
嚷	ȵioŋ3	
釀	ȵioŋ3	
讓	ȵioŋ3	
鑲	ȵioŋ3	
羌	kioŋ1	
疆	kioŋ1	
僵	kioŋ1	
殭	kioŋ1	
礓	kioŋ1	
姜	kioŋ1	
薑	kioŋ1	
強	kʰioŋ2	
强	kʰioŋ2	
強	kʰioŋ3	勉~
强	kʰioŋ3	勉~
香	hioŋ1	
鄕	hioŋ1	
享	hioŋ3	
響	hioŋ3	
餉	hioŋ3	
向	hioŋ5	
嚮	hioŋ5	
曏	hioŋ5	
養	ioŋ1	
癢	ioŋ1	
秧	ioŋ1	
央	ioŋ1	
殃	ioŋ1	
羊	ioŋ2	
洋	ioŋ2	
烊	ioŋ2	
楊	ioŋ2	
揚	ioŋ2	
陽	ioŋ2	
瘍	ioŋ2	
榮	ioŋ2	
永	ioŋ3	
樣	ioŋ3	
泳	ioŋ3	
光	kuoŋ1	
胱	kuoŋ1	
廣	kuoŋ3	
奔	pun1	
錛	pun1	
本	pun3	
稟	pun3	
稟	pun3	
笨	pun5	
糞	pun5	
盆	pʰun2	
品	pʰun3	
噴	pʰun5	香~~
蚊	mun1	
門	mun2	
吻	mun2	
刎	mun2	
悶	mun3	
問	mun5	
分	fun1	
芬	fun1	
紛	fun1	
汾	fun1	
昏	fun1	
婚	fun1	
燻	fun1	
熏	fun1	
薰	fun1	
葷	fun1	
焚	fun2	
粉	fun3	
墳	fun3	
憤	fun3	
忿	fun3	
奮	fun3	
份	fun3	
訓	fun5	
溫	vun1	
瘟	vun1	
魂	vun2	
文	vun2	
紋	vun2	
聞	vun2	
渾	vun2	
允	vun2	
尹	vun2	
混	vun3	
穩	vun3	
勻	vun3	均~
□	vun5	关住的意思
敦	tun1	
墩	tun1	
蹲	tun1	
沌	tun3	
囤	tun3	
頓	tun3	
扽	tun3	
吞	tʰun1	
屯	tʰun2	
豚	tʰun2	
飩	tʰun2	
盾	tʰun3	
鈍	tʰun3	
遁	tʰun3	
嫩	nun3	
輪	lun2	
蒼	lun2	
倫	lun2	
淪	lun2	
論	lun2	~语
論	lun3	议~
尊	tsun1	
樽	tsun1	
遵	tsun1	
鱒	tsun1	
俊	tsun5	
儁	tsun5	
浚	tsun5	
竣	tsun5	
峻	tsun5	
駿	tsun5	
村	tsʰun1	
椿	tsʰun1	
春	tsʰun1	
存	tsʰun2	
旬	tsʰun2	
循	tsʰun2	
巡	tsʰun2	
揣	tsʰun3	
寸	tsʰun5	
忖	tsʰun5	
孫	sun1	
荀	sun1	
殉	sun1	
損	sun3	
筍	sun3	
笋	sun3	
榫	sun3	
遜	sun5	
迅	sun5	
準	tʂun3	
圳	tʂun5	
蠢	tʂʰun3	
脣	ʂun2	
純	ʂun2	
醇	ʂun2	
順	ʂun3	
舜	ʂun5	
潤	ʐun3	
閏	ʐun3	
忍	ȵun1	
刃	ȵun5	
均	kun1	
鈞	kun1	
君	kun1	
軍	kun1	
滾	kun3	
郡	kun3	
棍	kun5	
昆	kʰun1	
崑	kʰun1	
崑	kʰun1	
坤	kʰun1	
菌	kʰun2	
羣	kʰun2	
裙	kʰun2	
繼	kʰun3	
稇	kʰun3	
困	kʰun5	
睏	kʰun5	
窘	kʰun5	
蓬	pʰuŋ2	
篷	pʰuŋ2	
蒙	muŋ2	
矇	muŋ2	
濛	muŋ2	
懞	muŋ2	
濛	muŋ2	
朦	muŋ2	
夢	muŋ3	
懵	muŋ3	
風	fuŋ1	
楓	fuŋ1	
瘋	fuŋ1	
豐	fuŋ1	
丰	fuŋ1	
峯	fuŋ1	
蜂	fuŋ1	
鋒	fuŋ1	
諷	fuŋ1	
封	fuŋ1	
紅	fuŋ2	
虹	fuŋ2	
洪	fuŋ2	
鴻	fuŋ2	
馮	fuŋ2	
逢	fuŋ2	
縫	fuŋ2	
鳳	fuŋ3	
奉	fuŋ3	
俸	fuŋ5	
縫	fuŋ5	裂~
翁	vuŋ1	
甕	vuŋ5	
瓮	vuŋ5	
東	tuŋ1	
冬	tuŋ1	
鼕	tuŋ1	
董	tuŋ3	
懂	tuŋ3	
凍	tuŋ5	
棟	tuŋ5	
通	tʰuŋ1	
同	tʰuŋ2	
衕	tʰuŋ2	
銅	tʰuŋ2	
侗	tʰuŋ2	
筒	tʰuŋ2	
童	tʰuŋ2	
瞳	tʰuŋ2	
捅	tʰuŋ2	
動	tʰuŋ3	
桶	tʰuŋ3	
洞	tʰuŋ3	
統	tʰuŋ3	
痛	tʰuŋ5	
農	nuŋ2	
膿	nuŋ2	
儂	nuŋ2	
濃	nuŋ2	
籠	luŋ1	
聾	luŋ1	
隆	luŋ2	
龍	luŋ2	
隴	luŋ2	
壠	luŋ2	
攏	luŋ3	
弄	luŋ3	
宗	tsuŋ1	
綜	tsuŋ1	
椿	tsuŋ1	
鬃	tsuŋ1	
駿	tsuŋ1	
棕	tsuŋ1	
蹤	tsuŋ1	跟~
縱	tsuŋ1	~横
總	tsuŋ3	
糉	tsuŋ5	
縱	tsuŋ5	放~
窗	tsʰuŋ1	
聰	tsʰuŋ1	
蔥	tsʰuŋ1	
葱	tsʰuŋ1	
囪	tsʰuŋ1	
